   271,2024/02/03 19:30:00,3.697,0.268  
   272,2024/02/03 19:45:00,3.631,0.236  
   273,2024/02/03 20:00:00,3.615,0.267  
   274,2024/02/03 20:15:00,3.537,0.249  
   275,2024/02/03 20:30:00,3.404,0.187  
   276,2024/02/03 20:45:00,3.351,0.217  
   277,2024/02/03 21:00:00,3.260,0.218  
   278,2024/02/03 21:15:00,3.104,0.163  
   279,2024/02/03 21:30:00,2.999,0.166  
   280,2024/02/03 21:45:00,2.856,0.135  
   281,2024/02/03 22:00:00,2.752,0.144  
   282,2024/02/03 22:15:00,2.639,0.144  
   283,2024/02/03 22:30:00,2.485,0.100  
   284,2024/02/03 22:45:00,2.409,0.129  
   285,2024/02/03 23:00:00,2.281,0.100  
   286,2024/02/03 23:15:00,2.194,0.106  
   287,2024/02/03 23:30:00,2.078,0.076  
   288,2024/02/03 23:45:00,2.050,0.125  
   289,2024/02/04 00:00:00,1.993,0.135  
   290,2024/02/04 00:15:00,1.928,0.126  
   291,2024/02/04 00:30:00,1.913,0.154  
   292,2024/02/04 00:45:00,1.884,0.154  
   293,2024/02/04 01:00:00,1.862,0.148  
   294,2024/02/04 01:15:00,1.904,0.191  
   295,2024/02/04 01:30:00,1.887,0.163  
   296,2024/02/04 01:45:00,1.961,0.214  
   297,2024/02/04 02:00:00,1.968,0.185  
   298,2024/02/04 02:15:00,2.020,0.191  
   299,2024/02/04 02:30:00,2.096,0.211  
   300,2024/02/04 02:45:00,2.172,0.220  
   301,2024/02/04 03:00:00,2.287,0.261  
   302,2024/02/04 03:15:00,2.344,0.238  
   303,2024/02/04 03:30:00,2.485,0.295  
   304,2024/02/04 03:45:00,2.533,0.259  
   305,2024/02/04 04:00:00,2.614,0.255  
   306,2024/02/04 04:15:00,2.704,0.261  
   307,2024/02/04 04:30:00,2.813,0.287  
   308,2024/02/04 04:45:00,2.882,0.272  
   309,2024/02/04 05:00:00,2.990,0.296  
   310,2024/02/04 05:15:00,3.119,0.341 
   311,2024/02/04 05:30:00,3.191,0.329  
   312,2024/02/04 05:45:00,3.296,0.353 
   313,2024/02/04 06:00:00,3.346,0.326 
   314,2024/02/04 06:15:00,3.477,0.386 
   315,2024/02/04 06:30:00,3.521,0.367 
   316,2024/02/04 06:45:00,3.586,0.378 
   317,2024/02/04 07:00:00,3.605,0.354 
   318,2024/02/04 07:15:00,3.655,0.371 
   319,2024/02/04 07:30:00,3.696,0.391 
   320,2024/02/04 07:45:00,3.685,0.371 
   321,2024/02/04 08:00:00,3.682,0.373 
   322,2024/02/04 08:15:00,3.654,0.363 
   323,2024/02/04 08:30:00,3.603,0.342 
   324,2024/02/04 08:45:00,3.584,0.367 
   325,2024/02/04 09:00:00,3.492,0.330  
   326,2024/02/04 09:15:00,3.408,0.313  
   327,2024/02/04 09:30:00,3.334,0.315  
   328,2024/02/04 09:45:00,3.258,0.323  
   329,2024/02/04 10:00:00,3.172,0.326  
   330,2024/02/04 10:15:00,3.049,0.296  
   331,2024/02/04 10:30:00,2.957,0.298  
   332,2024/02/04 10:45:00,2.862,0.295  
   333,2024/02/04 11:00:00,2.789,0.310  
   334,2024/02/04 11:15:00,2.695,0.300  
   335,2024/02/04 11:30:00,2.636,0.320  
   336,2024/02/04 11:45:00,2.549,0.306  
   337,2024/02/04 12:00:00,2.462,0.287  
   338,2024/02/04 12:15:00,2.442,0.327  
   339,2024/02/04 12:30:00,2.408,0.344  
   340,2024/02/04 12:45:00,2.344,0.322  
   341,2024/02/04 13:00:00,2.336,0.346  
   342,2024/02/04 13:15:00,2.317,0.346  
   343,2024/02/04 13:30:00,2.306,0.344  
   344,2024/02/04 13:45:00,2.328,0.363  
   345,2024/02/04 14:00:00,2.309,0.331  
   346,2024/02/04 14:15:00,2.337,0.336  
   347,2024/02/04 14:30:00,2.399,0.365  
   348,2024/02/04 14:45:00,2.415,0.340  
   349,2024/02/04 15:00:00,2.459,0.333  
   350,2024/02/04 15:15:00,2.532,0.347  
   351,2024/02/04 15:30:00,2.603,0.353  
   352,2024/02/04 15:45:00,2.675,0.355  
   353,2024/02/04 16:00:00,2.737,0.345  
   354,2024/02/04 16:15:00,2.819,0.353  
   355,2024/02/04 16:30:00,2.848,0.307  
   356,2024/02/04 16:45:00,2.926,0.311  
   357,2024/02/04 17:00:00,2.976,0.286  
   358,2024/02/04 17:15:00,3.057,0.292  
   359,2024/02/04 17:30:00,3.139,0.299  
   360,2024/02/04 17:45:00,3.190,0.275  
   361,2024/02/04 18:00:00,3.277,0.290  
   362,2024/02/04 18:15:00,3.351,0.294  
   363,2024/02/04 18:30:00,3.381,0.259  
   364,2024/02/04 18:45:00,3.492,0.311  
   365,2024/02/04 19:00:00,3.526,0.293  
   366,2024/02/04 19:15:00,3.581,0.304  
   367,2024/02/04 19:30:00,3.596,0.284  
   368,2024/02/04 19:45:00,3.645,0.307  
   369,2024/02/04 20:00:00,3.652,0.298  
   370,2024/02/04 20:15:00,3.669,0.311  
   371,2024/02/04 20:30:00,3.636,0.285  
   372,2024/02/04 20:45:00,3.624,0.292  
   373,2024/02/04 21:00:00,3.605,0.304  
   374,2024/02/04 21:15:00,3.543,0.285  
   375,2024/02/04 21:30:00,3.482,0.279  
   376,2024/02/04 21:45:00,3.414,0.276  
   377,2024/02/04 22:00:00,3.344,0.282  
   378,2024/02/04 22:15:00,3.246,0.268  
   379,2024/02/04 22:30:00,3.144,0.257  
   380,2024/02/04 22:45:00,3.042,0.249  
   381,2024/02/04 23:00:00,2.954,0.258  
   382,2024/02/04 23:15:00,2.847,0.248  
   383,2024/02/04 23:30:00,2.729,0.226  
   384,2024/02/04 23:45:00,2.653,0.244  
   385,2024/02/05 00:00:00,2.558,0.239  
   386,2024/02/05 00:15:00,2.450,0.219  
   387,2024/02/05 00:30:00,2.391,0.243  
   388,2024/02/05 00:45:00,2.281,0.210  
