time,anomaly,anomaly_cleaned
2019-06-21 15:45:00,3.604M,3.604
2019-06-21 16:00:00,3.815M,3.815
2019-06-21 16:15:00,4.009M,4.009
2019-06-21 16:30:00,4.196M,4.196
2019-06-21 16:45:00,4.374M,4.374
2019-06-21 17:00:00,4.534M,4.534
2019-06-21 17:15:00,4.691M,4.691
2019-06-21 17:30:00,4.839M,4.839
2019-06-21 17:45:00,4.973M,4.973
2019-06-21 18:00:00,5.083M,5.083
2019-06-21 18:15:00,5.163M,5.163
2019-06-21 18:30:00,5.210M,5.21
2019-06-21 18:45:00,5.225M,5.225
2019-06-21 19:00:00,5.201M,5.201
2019-06-21 19:15:00,5.142M,5.142
2019-06-21 19:30:00,5.056M,5.056
2019-06-21 19:45:00,4.945M,4.945
2019-06-21 20:00:00,4.814M,4.814
2019-06-21 20:15:00,4.666M,4.666
2019-06-21 20:30:00,4.504M,4.504
2019-06-21 20:45:00,4.335M,4.335
2019-06-21 21:00:00,4.153M,4.153
2019-06-21 21:15:00,3.954M,3.954
2019-06-21 21:30:00,3.754M,3.754
2019-06-21 21:45:00,3.557M,3.557
2019-06-21 22:00:00,3.371M,3.371
2019-06-21 22:15:00,3.178M,3.178
2019-06-21 22:30:00,2.987M,2.987
2019-06-21 22:45:00,2.796M,2.796
2019-06-21 23:00:00,2.630M,2.63
2019-06-21 23:15:00,2.473M,2.473
2019-06-21 23:30:00,2.338M,2.338
2019-06-21 23:45:00,2.210M,2.21
2019-06-22 00:00:00,2.114M,2.114
2019-06-22 00:15:00,2.054M,2.054
2019-06-22 00:30:00,2.016M,2.016
2019-06-22 00:45:00,1.996M,1.996
2019-06-22 01:00:00,2.002M,2.002
2019-06-22 01:15:00,2.058M,2.058
2019-06-22 01:30:00,2.128M,2.128
2019-06-22 01:45:00,2.236M,2.236
2019-06-22 02:00:00,2.363M,2.363
2019-06-22 02:15:00,2.525M,2.525
2019-06-22 02:30:00,2.708M,2.708
2019-06-22 02:45:00,2.911M,2.911
2019-06-22 03:00:00,3.110M,3.11
2019-06-22 03:15:00,3.325M,3.325
2019-06-22 03:30:00,3.541M,3.541
2019-06-22 03:45:00,3.761M,3.761
2019-06-22 04:00:00,3.976M,3.976
2019-06-22 04:15:00,4.175M,4.175
2019-06-22 04:30:00,4.368M,4.368
2019-06-22 04:45:00,4.538M,4.538
2019-06-22 05:00:00,4.693M,4.693
2019-06-22 05:15:00,4.832M,4.832
2019-06-22 05:30:00,4.957M,4.957
2019-06-22 05:45:00,5.063M,5.063
2019-06-22 06:00:00,5.156M,5.156
2019-06-22 06:15:00,5.229M,5.229
2019-06-22 06:30:00,5.280M,5.28
2019-06-22 06:45:00,5.302M,5.302
2019-06-22 07:00:00,5.292M,5.292
2019-06-22 07:15:00,5.262M,5.262
2019-06-22 07:30:00,5.194M,5.194
2019-06-22 07:45:00,5.093M,5.093
2019-06-22 08:00:00,4.969M,4.969
2019-06-22 08:15:00,4.823M,4.823
2019-06-22 08:30:00,4.669M,4.669
2019-06-22 08:45:00,4.491M,4.491
2019-06-22 09:00:00,4.301M,4.301
2019-06-22 09:15:00,4.102M,4.102
2019-06-22 09:30:00,3.902M,3.902
2019-06-22 09:45:00,3.697M,3.697
2019-06-22 10:00:00,3.486M,3.486
2019-06-22 10:15:00,3.277M,3.277
2019-06-22 10:30:00,3.068M,3.068
2019-06-22 10:45:00,2.856M,2.856
2019-06-22 11:00:00,2.662M,2.662
2019-06-22 11:15:00,2.466M,2.466
2019-06-22 11:30:00,2.286M,2.286
2019-06-22 11:45:00,2.126M,2.126
2019-06-22 12:00:00,1.977M,1.977
2019-06-22 12:15:00,1.853M,1.853
2019-06-22 12:30:00,1.765M,1.765
2019-06-22 12:45:00,1.701M,1.701
2019-06-22 13:00:00,1.669M,1.669
2019-06-22 13:15:00,1.663M,1.663
2019-06-22 13:30:00,1.680M,1.68
2019-06-22 13:45:00,1.732M,1.732
2019-06-22 14:00:00,1.800M,1.8
2019-06-22 14:15:00,1.912M,1.912
2019-06-22 14:30:00,2.036M,2.036
2019-06-22 14:45:00,2.189M,2.189
2019-06-22 15:00:00,2.358M,2.358
2019-06-22 15:15:00,2.546M,2.546
2019-06-22 15:30:00,2.736M,2.736
2019-06-22 15:45:00,2.943M,2.943
2019-06-22 16:00:00,3.153M,3.153
2019-06-22 16:15:00,3.354M,3.354
2019-06-22 16:30:00,3.552M,3.552
2019-06-22 16:45:00,3.742M,3.742
2019-06-22 17:00:00,3.927M,3.927
2019-06-22 17:15:00,4.079M,4.079
2019-06-22 17:30:00,4.234M,4.234
2019-06-22 17:45:00,4.382M,4.382
2019-06-22 18:00:00,4.521M,4.521
2019-06-22 18:15:00,4.647M,4.647
2019-06-22 18:30:00,4.764M,4.764
2019-06-22 18:45:00,4.851M,4.851
2019-06-22 19:00:00,4.917M,4.917
2019-06-22 19:15:00,4.958M,4.958
2019-06-22 19:30:00,4.959M,4.959
2019-06-22 19:45:00,4.934M,4.934
2019-06-22 20:00:00,4.886M,4.886
2019-06-22 20:15:00,4.804M,4.804
2019-06-22 20:30:00,4.699M,4.699
2019-06-22 20:45:00,4.579M,4.579
2019-06-22 21:00:00,4.449M,4.449
2019-06-22 21:15:00,4.306M,4.306
2019-06-22 21:30:00,4.150M,4.15
2019-06-22 21:45:00,3.984M,3.984
2019-06-22 22:00:00,3.815M,3.815
2019-06-22 22:15:00,3.643M,3.643
2019-06-22 22:30:00,3.459M,3.459
2019-06-22 22:45:00,3.290M,3.29
2019-06-22 23:00:00,3.118M,3.118
2019-06-22 23:15:00,2.956M,2.956
2019-06-22 23:30:00,2.795M,2.795
2019-06-22 23:45:00,2.639M,2.639
2019-06-23 00:00:00,2.510M,2.51
2019-06-23 00:15:00,2.388M,2.388
2019-06-23 00:30:00,2.303M,2.303
2019-06-23 00:45:00,2.227M,2.227
2019-06-23 01:00:00,2.172M,2.172
2019-06-23 01:15:00,2.148M,2.148
2019-06-23 01:30:00,2.147M,2.147
2019-06-23 01:45:00,2.171M,2.171
2019-06-23 02:00:00,2.223M,2.223
2019-06-23 02:15:00,2.305M,2.305
2019-06-23 02:30:00,2.404M,2.404
2019-06-23 02:45:00,2.544M,2.544
2019-06-23 03:00:00,2.700M,2.7
2019-06-23 03:15:00,2.859M,2.859
2019-06-23 03:30:00,3.032M,3.032
2019-06-23 03:45:00,3.232M,3.232
2019-06-23 04:00:00,3.418M,3.418
2019-06-23 04:15:00,3.619M,3.619
2019-06-23 04:30:00,3.815M,3.815
2019-06-23 04:45:00,4.013M,4.013
2019-06-23 05:00:00,4.195M,4.195
2019-06-23 05:15:00,4.354M,4.354
2019-06-23 05:30:00,4.492M,4.492
2019-06-23 05:45:00,4.622M,4.622
2019-06-23 06:00:00,4.742M,4.742
2019-06-23 06:15:00,4.847M,4.847
2019-06-23 06:30:00,4.932M,4.932
2019-06-23 06:45:00,5.012M,5.012
2019-06-23 07:00:00,5.069M,5.069
2019-06-23 07:15:00,5.112M,5.112
2019-06-23 07:30:00,5.135M,5.135
2019-06-23 07:45:00,5.124M,5.124
2019-06-23 08:00:00,5.077M,5.077
2019-06-23 08:15:00,5.019M,5.019
2019-06-23 08:30:00,4.933M,4.933
2019-06-23 08:45:00,4.813M,4.813
2019-06-23 09:00:00,4.675M,4.675
2019-06-23 09:15:00,4.526M,4.526
2019-06-23 09:30:00,4.355M,4.355
2019-06-23 09:45:00,4.183M,4.183
2019-06-23 10:00:00,3.999M,3.999
2019-06-23 10:15:00,3.810M,3.81
2019-06-23 10:30:00,3.615M,3.615
2019-06-23 10:45:00,3.424M,3.424
2019-06-23 11:00:00,3.225M,3.225
2019-06-23 11:15:00,3.037M,3.037
2019-06-23 11:30:00,2.853M,2.853
2019-06-23 11:45:00,2.668M,2.668
2019-06-23 12:00:00,2.500M,2.5
2019-06-23 12:15:00,2.330M,2.33
2019-06-23 12:30:00,2.183M,2.183
2019-06-23 12:45:00,2.058M,2.058
2019-06-23 13:00:00,1.963M,1.963
2019-06-23 13:15:00,1.889M,1.889
2019-06-23 13:30:00,1.855M,1.855
2019-06-23 13:45:00,1.811M,1.811
2019-06-23 14:00:00,1.813M,1.813
2019-06-23 14:15:00,1.838M,1.838
2019-06-23 14:30:00,1.884M,1.884
2019-06-23 14:45:00,1.957M,1.957
2019-06-23 15:00:00,2.071M,2.071
2019-06-23 15:15:00,2.155M,2.155
2019-06-23 15:30:00,2.309M,2.309
2019-06-23 15:45:00,2.463M,2.463
2019-06-23 16:00:00,2.622M,2.622
2019-06-23 16:15:00,2.795M,2.795
2019-06-23 16:30:00,2.964M,2.964
2019-06-23 16:45:00,3.160M,3.16
2019-06-23 17:00:00,3.334M,3.334
2019-06-23 17:15:00,3.501M,3.501
2019-06-23 17:30:00,3.656M,3.656
2019-06-23 17:45:00,3.816M,3.816
2019-06-23 18:00:00,3.945M,3.945
2019-06-23 18:15:00,4.114M,4.114
2019-06-23 18:30:00,4.236M,4.236
2019-06-23 18:45:00,4.379M,4.379
2019-06-23 19:00:00,4.481M,4.481
2019-06-23 19:15:00,4.588M,4.588
2019-06-23 19:30:00,4.686M,4.686
2019-06-23 19:45:00,4.730M,4.73
2019-06-23 20:00:00,4.768M,4.768
2019-06-23 20:15:00,4.765M,4.765
2019-06-23 20:30:00,4.744M,4.744
2019-06-23 20:45:00,4.697M,4.697
2019-06-23 21:00:00,4.626M,4.626
2019-06-23 21:15:00,4.528M,4.528
2019-06-23 21:30:00,4.427M,4.427
2019-06-23 21:45:00,4.315M,4.315
2019-06-23 22:00:00,4.177M,4.177
2019-06-23 22:15:00,4.030M,4.03
2019-06-23 22:30:00,3.899M,3.899
2019-06-23 22:45:00,3.750M,3.75
2019-06-23 23:00:00,3.601M,3.601
2019-06-23 23:15:00,3.447M,3.447
2019-06-23 23:30:00,3.279M,3.279
2019-06-23 23:45:00,3.157M,3.157
2019-06-24 00:00:00,3.007M,3.007
2019-06-24 00:15:00,2.884M,2.884
2019-06-24 00:30:00,2.742M,2.742
2019-06-24 00:45:00,2.631M,2.631
2019-06-24 01:00:00,2.536M,2.536
2019-06-24 01:15:00,2.461M,2.461
2019-06-24 01:30:00,2.399M,2.399
2019-06-24 01:45:00,2.353M,2.353
2019-06-24 02:00:00,2.339M,2.339
2019-06-24 02:15:00,2.355M,2.355
2019-06-24 02:30:00,2.375M,2.375
2019-06-24 02:45:00,2.434M,2.434
2019-06-24 03:00:00,2.491M,2.491
2019-06-24 03:15:00,2.568M,2.568
2019-06-24 03:30:00,2.701M,2.701
2019-06-24 03:45:00,2.824M,2.824
2019-06-24 04:00:00,2.966M,2.966
2019-06-24 04:15:00,3.117M,3.117
2019-06-24 04:30:00,3.287M,3.287
2019-06-24 04:45:00,3.458M,3.458
2019-06-24 05:00:00,3.614M,3.614
2019-06-24 05:15:00,3.807M,3.807
2019-06-24 05:30:00,3.959M,3.959
2019-06-24 05:45:00,4.115M,4.115
2019-06-24 06:00:00,4.265M,4.265
2019-06-24 06:15:00,4.391M,4.391
2019-06-24 06:30:00,4.522M,4.522
2019-06-24 06:45:00,4.626M,4.626
2019-06-24 07:00:00,4.725M,4.725
2019-06-24 07:15:00,4.803M,4.803
2019-06-24 07:30:00,4.864M,4.864
2019-06-24 07:45:00,4.922M,4.922
2019-06-24 08:00:00,4.960M,4.96
2019-06-24 08:15:00,4.971M,4.971
2019-06-24 08:30:00,4.955M,4.955
2019-06-24 08:45:00,4.925M,4.925
2019-06-24 09:00:00,4.874M,4.874
2019-06-24 09:15:00,4.805M,4.805
2019-06-24 09:30:00,4.697M,4.697
2019-06-24 09:45:00,4.585M,4.585
2019-06-24 10:00:00,4.448M,4.448
2019-06-24 10:15:00,4.308M,4.308
2019-06-24 10:30:00,4.148M,4.148
2019-06-24 10:45:00,3.997M,3.997
2019-06-24 11:00:00,3.828M,3.828
2019-06-24 11:15:00,3.643M,3.643
2019-06-24 11:30:00,3.465M,3.465
2019-06-24 11:45:00,3.306M,3.306
2019-06-24 12:00:00,3.122M,3.122
2019-06-24 12:15:00,2.950M,2.95
2019-06-24 12:30:00,2.769M,2.769
2019-06-24 12:45:00,2.625M,2.625
2019-06-24 13:00:00,2.469M,2.469
2019-06-24 13:15:00,2.365M,2.365
2019-06-24 13:30:00,2.213M,2.213
2019-06-24 13:45:00,2.152M,2.152
2019-06-24 14:00:00,2.086M,2.086
2019-06-24 14:15:00,2.031M,2.031
2019-06-24 14:30:00,1.981M,1.981
2019-06-24 14:45:00,1.997M,1.997
2019-06-24 15:00:00,1.994M,1.994
2019-06-24 15:15:00,2.051M,2.051
2019-06-24 15:30:00,2.093M,2.093
2019-06-24 15:45:00,2.211M,2.211
2019-06-24 16:00:00,2.317M,2.317
2019-06-24 16:15:00,2.409M,2.409
2019-06-24 16:30:00,2.525M,2.525
2019-06-24 16:45:00,2.663M,2.663
2019-06-24 17:00:00,2.824M,2.824
2019-06-24 17:15:00,2.986M,2.986
2019-06-24 17:30:00,3.122M,3.122
2019-06-24 17:45:00,3.258M,3.258
2019-06-24 18:00:00,3.434M,3.434
2019-06-24 18:15:00,3.563M,3.563
2019-06-24 18:30:00,3.706M,3.706
2019-06-24 18:45:00,3.827M,3.827
2019-06-24 19:00:00,3.986M,3.986
2019-06-24 19:15:00,4.112M,4.112
2019-06-24 19:30:00,4.235M,4.235
2019-06-24 19:45:00,4.355M,4.355
2019-06-24 20:00:00,4.440M,4.44
2019-06-24 20:15:00,4.534M,4.534
2019-06-24 20:30:00,4.585M,4.585
2019-06-24 20:45:00,4.634M,4.634
2019-06-24 21:00:00,4.630M,4.63
2019-06-24 21:15:00,4.618M,4.618
2019-06-24 21:30:00,4.586M,4.586
2019-06-24 21:45:00,4.521M,4.521
2019-06-24 22:00:00,4.458M,4.458
2019-06-24 22:15:00,4.364M,4.364
2019-06-24 22:30:00,4.258M,4.258
2019-06-24 22:45:00,4.142M,4.142
2019-06-24 23:00:00,4.023M,4.023
2019-06-24 23:15:00,3.911M,3.911
2019-06-24 23:30:00,3.762M,3.762
2019-06-24 23:45:00,3.626M,3.626
2019-06-25 00:00:00,3.494M,3.494
2019-06-25 00:15:00,3.360M,3.36
2019-06-25 00:30:00,3.228M,3.228
2019-06-25 00:45:00,3.093M,3.093
2019-06-25 01:00:00,2.979M,2.979
2019-06-25 01:15:00,2.877M,2.877
2019-06-25 01:30:00,2.764M,2.764
2019-06-25 01:45:00,2.675M,2.675
2019-06-25 02:00:00,2.604M,2.604
2019-06-25 02:15:00,2.553M,2.553
2019-06-25 02:30:00,2.511M,2.511
2019-06-25 02:45:00,2.500M,2.5
2019-06-25 03:00:00,2.492M,2.492
2019-06-25 03:15:00,2.512M,2.512
2019-06-25 03:30:00,2.564M,2.564
2019-06-25 03:45:00,2.604M,2.604
2019-06-25 04:00:00,2.696M,2.696
2019-06-25 04:15:00,2.797M,2.797
2019-06-25 04:30:00,2.917M,2.917
2019-06-25 04:45:00,3.025M,3.025
2019-06-25 05:00:00,3.159M,3.159
2019-06-25 05:15:00,3.303M,3.303
2019-06-25 05:30:00,3.451M,3.451
2019-06-25 05:45:00,3.610M,3.61
2019-06-25 06:00:00,3.754M,3.754
2019-06-25 06:15:00,3.907M,3.907
2019-06-25 06:30:00,4.049M,4.049
2019-06-25 06:45:00,4.172M,4.172
2019-06-25 07:00:00,4.276M,4.276
2019-06-25 07:15:00,4.394M,4.394
2019-06-25 07:30:00,4.486M,4.486
2019-06-25 07:45:00,4.585M,4.585
2019-06-25 08:00:00,4.659M,4.659
2019-06-25 08:15:00,4.734M,4.734
2019-06-25 08:30:00,4.799M,4.799
2019-06-25 08:45:00,4.820M,4.82
2019-06-25 09:00:00,4.822M,4.822
2019-06-25 09:15:00,4.793M,4.793
2019-06-25 09:30:00,4.771M,4.771
2019-06-25 09:45:00,4.741M,4.741
2019-06-25 10:00:00,4.664M,4.664
2019-06-25 10:15:00,4.577M,4.577
2019-06-25 10:30:00,4.496M,4.496
2019-06-25 10:45:00,4.375M,4.375
2019-06-25 11:00:00,4.242M,4.242
2019-06-25 11:15:00,4.133M,4.133
2019-06-25 11:30:00,3.987M,3.987
2019-06-25 11:45:00,3.829M,3.829
2019-06-25 12:00:00,3.666M,3.666
2019-06-25 12:15:00,3.532M,3.532
2019-06-25 12:30:00,3.385M,3.385
2019-06-25 12:45:00,3.226M,3.226
2019-06-25 13:00:00,3.067M,3.067
2019-06-25 13:15:00,2.911M,2.911
2019-06-25 13:30:00,2.778M,2.778
2019-06-25 13:45:00,2.637M,2.637
2019-06-25 14:00:00,2.518M,2.518
2019-06-25 14:15:00,2.401M,2.401
2019-06-25 14:30:00,2.330M,2.33
2019-06-25 14:45:00,2.271M,2.271
2019-06-25 15:00:00,2.187M,2.187
2019-06-25 15:15:00,2.150M,2.15
2019-06-25 15:30:00,2.136M,2.136
2019-06-25 15:45:00,2.141M,2.141
2019-06-25 16:00:00,2.163M,2.163
2019-06-25 16:15:00,2.211M,2.211
2019-06-25 16:30:00,2.277M,2.277
2019-06-25 16:45:00,2.347M,2.347
2019-06-25 17:00:00,2.449M,2.449
2019-06-25 17:15:00,2.550M,2.55
2019-06-25 17:30:00,2.661M,2.661
2019-06-25 17:45:00,2.797M,2.797
2019-06-25 18:00:00,2.926M,2.926
2019-06-25 18:15:00,3.060M,3.06
2019-06-25 18:30:00,3.202M,3.202
2019-06-25 18:45:00,3.346M,3.346
2019-06-25 19:00:00,3.483M,3.483
2019-06-25 19:15:00,3.619M,3.619
2019-06-25 19:30:00,3.745M,3.745
2019-06-25 19:45:00,3.872M,3.872
2019-06-25 20:00:00,3.994M,3.994
2019-06-25 20:15:00,4.100M,4.1
2019-06-25 20:30:00,4.218M,4.218
2019-06-25 20:45:00,4.332M,4.332
2019-06-25 21:00:00,4.420M,4.42
2019-06-25 21:15:00,4.491M,4.491
2019-06-25 21:30:00,4.539M,4.539
2019-06-25 21:45:00,4.565M,4.565
2019-06-25 22:00:00,4.556M,4.556
2019-06-25 22:15:00,4.547M,4.547
2019-06-25 22:30:00,4.478M,4.478
2019-06-25 22:45:00,4.431M,4.431
2019-06-25 23:00:00,4.357M,4.357
2019-06-25 23:15:00,4.284M,4.284
2019-06-25 23:30:00,4.191M,4.191
2019-06-25 23:45:00,4.103M,4.103
2019-06-26 00:00:00,4.010M,4.01
2019-06-26 00:15:00,3.883M,3.883
2019-06-26 00:30:00,3.760M,3.76
2019-06-26 00:45:00,3.631M,3.631
2019-06-26 01:00:00,3.521M,3.521
2019-06-26 01:15:00,3.413M,3.413
2019-06-26 01:30:00,3.287M,3.287
2019-06-26 01:45:00,3.180M,3.18
2019-06-26 02:00:00,3.075M,3.075
2019-06-26 02:15:00,2.965M,2.965
2019-06-26 02:30:00,2.878M,2.878
2019-06-26 02:45:00,2.803M,2.803
2019-06-26 03:00:00,2.735M,2.735
2019-06-26 03:15:00,2.674M,2.674
2019-06-26 03:30:00,2.641M,2.641
2019-06-26 03:45:00,2.605M,2.605
2019-06-26 04:00:00,2.600M,2.6
2019-06-26 04:15:00,2.627M,2.627
2019-06-26 04:30:00,2.646M,2.646
2019-06-26 04:45:00,2.703M,2.703
2019-06-26 05:00:00,2.764M,2.764
2019-06-26 05:15:00,2.836M,2.836
2019-06-26 05:30:00,2.931M,2.931
2019-06-26 05:45:00,3.046M,3.046
2019-06-26 06:00:00,3.173M,3.173
2019-06-26 06:15:00,3.300M,3.3
2019-06-26 06:30:00,3.426M,3.426
2019-06-26 06:45:00,3.552M,3.552
2019-06-26 07:00:00,3.691M,3.691
2019-06-26 07:15:00,3.819M,3.819
2019-06-26 07:30:00,3.929M,3.929
2019-06-26 07:45:00,4.049M,4.049
2019-06-26 08:00:00,4.172M,4.172
2019-06-26 08:15:00,4.276M,4.276
2019-06-26 08:30:00,4.379M,4.379
2019-06-26 08:45:00,4.468M,4.468
2019-06-26 09:00:00,4.548M,4.548
2019-06-26 09:15:00,4.610M,4.61
2019-06-26 09:30:00,4.672M,4.672
2019-06-26 09:45:00,4.695M,4.695
2019-06-26 10:00:00,4.700M,4.7
2019-06-26 10:15:00,4.696M,4.696
2019-06-26 10:30:00,4.669M,4.669
2019-06-26 10:45:00,4.636M,4.636
2019-06-26 11:00:00,4.571M,4.571
2019-06-26 11:15:00,4.492M,4.492
2019-06-26 11:30:00,4.385M,4.385
2019-06-26 11:45:00,4.274M,4.274
2019-06-26 12:00:00,4.152M,4.152
2019-06-26 12:15:00,4.016M,4.016
2019-06-26 12:30:00,3.871M,3.871
2019-06-26 12:45:00,3.733M,3.733
2019-06-26 13:00:00,3.598M,3.598
2019-06-26 13:15:00,3.440M,3.44
2019-06-26 13:30:00,3.281M,3.281
2019-06-26 13:45:00,3.146M,3.146
2019-06-26 14:00:00,3.002M,3.002
2019-06-26 14:15:00,2.856M,2.856
2019-06-26 14:30:00,2.712M,2.712
2019-06-26 14:45:00,2.589M,2.589
2019-06-26 15:00:00,2.473M,2.473
2019-06-26 15:15:00,2.371M,2.371
2019-06-26 15:30:00,2.282M,2.282
2019-06-26 15:45:00,2.194M,2.194
2019-06-26 16:00:00,2.145M,2.145
2019-06-26 16:15:00,2.130M,2.13
2019-06-26 16:30:00,2.078M,2.078
2019-06-26 16:45:00,2.087M,2.087
2019-06-26 17:00:00,2.101M,2.101
2019-06-26 17:15:00,2.140M,2.14
2019-06-26 17:30:00,2.186M,2.186
2019-06-26 17:45:00,2.233M,2.233
2019-06-26 18:00:00,2.328M,2.328
2019-06-26 18:15:00,2.415M,2.415
2019-06-26 18:30:00,2.525M,2.525
2019-06-26 18:45:00,2.641M,2.641
2019-06-26 19:00:00,2.775M,2.775
2019-06-26 19:15:00,2.887M,2.887
2019-06-26 19:30:00,3.046M,3.046
2019-06-26 19:45:00,3.185M,3.185
2019-06-26 20:00:00,3.310M,3.31
2019-06-26 20:15:00,3.447M,3.447
2019-06-26 20:30:00,3.582M,3.582
2019-06-26 20:45:00,3.728M,3.728
2019-06-26 21:00:00,3.841M,3.841
2019-06-26 21:15:00,3.971M,3.971
2019-06-26 21:30:00,4.087M,4.087
2019-06-26 21:45:00,4.177M,4.177
2019-06-26 22:00:00,4.282M,4.282
2019-06-26 22:15:00,4.353M,4.353
2019-06-26 22:30:00,4.390M,4.39
2019-06-26 22:45:00,4.414M,4.414
2019-06-26 23:00:00,4.426M,4.426
2019-06-26 23:15:00,4.426M,4.426
2019-06-26 23:30:00,4.391M,4.391
2019-06-26 23:45:00,4.344M,4.344
2019-06-27 00:00:00,4.291M,4.291
2019-06-27 00:15:00,4.227M,4.227
2019-06-27 00:30:00,4.143M,4.143
2019-06-27 00:45:00,4.041M,4.041
2019-06-27 01:00:00,3.942M,3.942
2019-06-27 01:15:00,3.820M,3.82
2019-06-27 01:30:00,3.707M,3.707
2019-06-27 01:45:00,3.599M,3.599
2019-06-27 02:00:00,3.477M,3.477
2019-06-27 02:15:00,3.362M,3.362
2019-06-27 02:30:00,3.239M,3.239
2019-06-27 02:45:00,3.127M,3.127
2019-06-27 03:00:00,3.013M,3.013
2019-06-27 03:15:00,2.896M,2.896
2019-06-27 03:30:00,2.815M,2.815
2019-06-27 03:45:00,2.741M,2.741
2019-06-27 04:00:00,2.677M,2.677
2019-06-27 04:15:00,2.617M,2.617
2019-06-27 04:30:00,2.570M,2.57
2019-06-27 04:45:00,2.542M,2.542
2019-06-27 05:00:00,2.527M,2.527
2019-06-27 05:15:00,2.529M,2.529
2019-06-27 05:30:00,2.555M,2.555
2019-06-27 05:45:00,2.588M,2.588
2019-06-27 06:00:00,2.655M,2.655
2019-06-27 06:15:00,2.728M,2.728
2019-06-27 06:30:00,2.811M,2.811
2019-06-27 06:45:00,2.909M,2.909
2019-06-27 07:00:00,3.030M,3.03
2019-06-27 07:15:00,3.148M,3.148
2019-06-27 07:30:00,3.270M,3.27
2019-06-27 07:45:00,3.412M,3.412
2019-06-27 08:00:00,3.541M,3.541
2019-06-27 08:15:00,3.688M,3.688
2019-06-27 08:30:00,3.811M,3.811
2019-06-27 08:45:00,3.940M,3.94
2019-06-27 09:00:00,4.054M,4.054
2019-06-27 09:15:00,4.162M,4.162
2019-06-27 09:30:00,4.260M,4.26
2019-06-27 09:45:00,4.353M,4.353
2019-06-27 10:00:00,4.429M,4.429
2019-06-27 10:15:00,4.503M,4.503
2019-06-27 10:30:00,4.549M,4.549
2019-06-27 10:45:00,4.589M,4.589
2019-06-27 11:00:00,4.618M,4.618
2019-06-27 11:15:00,4.622M,4.622
2019-06-27 11:30:00,4.601M,4.601
2019-06-27 11:45:00,4.568M,4.568
2019-06-27 12:00:00,4.517M,4.517
2019-06-27 12:15:00,4.450M,4.45
2019-06-27 12:30:00,4.361M,4.361
2019-06-27 12:45:00,4.251M,4.251
2019-06-27 13:00:00,4.139M,4.139
2019-06-27 13:15:00,4.020M,4.02
2019-06-27 13:30:00,3.882M,3.882
2019-06-27 13:45:00,3.734M,3.734
2019-06-27 14:00:00,3.576M,3.576
2019-06-27 14:15:00,3.429M,3.429
2019-06-27 14:30:00,3.276M,3.276
2019-06-27 14:45:00,3.132M,3.132
2019-06-27 15:00:00,2.969M,2.969
2019-06-27 15:15:00,2.829M,2.829
2019-06-27 15:30:00,2.695M,2.695
2019-06-27 15:45:00,2.554M,2.554
2019-06-27 16:00:00,2.454M,2.454
2019-06-27 16:15:00,2.332M,2.332
2019-06-27 16:30:00,2.246M,2.246
2019-06-27 16:45:00,2.166M,2.166
2019-06-27 17:00:00,2.100M,2.1
2019-06-27 17:15:00,2.047M,2.047
2019-06-27 17:30:00,2.037M,2.037
2019-06-27 17:45:00,2.012M,2.012
2019-06-27 18:00:00,2.034M,2.034
2019-06-27 18:15:00,2.059M,2.059
2019-06-27 18:30:00,2.111M,2.111
2019-06-27 18:45:00,2.175M,2.175
2019-06-27 19:00:00,2.250M,2.25
2019-06-27 19:15:00,2.350M,2.35
2019-06-27 19:30:00,2.458M,2.458
2019-06-27 19:45:00,2.592M,2.592
2019-06-27 20:00:00,2.709M,2.709
2019-06-27 20:15:00,2.868M,2.868
2019-06-27 20:30:00,3.013M,3.013
2019-06-27 20:45:00,3.174M,3.174
2019-06-27 21:00:00,3.324M,3.324
2019-06-27 21:15:00,3.458M,3.458
2019-06-27 21:30:00,3.618M,3.618
2019-06-27 21:45:00,3.745M,3.745
2019-06-27 22:00:00,3.882M,3.882
2019-06-27 22:15:00,4.001M,4.001
2019-06-27 22:30:00,4.129M,4.129
2019-06-27 22:45:00,4.230M,4.23
2019-06-27 23:00:00,4.324M,4.324
2019-06-27 23:15:00,4.407M,4.407
2019-06-27 23:30:00,4.478M,4.478
2019-06-27 23:45:00,4.511M,4.511
2019-06-28 00:00:00,4.522M,4.522
2019-06-28 00:15:00,4.528M,4.528
2019-06-28 00:30:00,4.508M,4.508
2019-06-28 00:45:00,4.450M,4.45
2019-06-28 01:00:00,4.387M,4.387
2019-06-28 01:15:00,4.309M,4.309
2019-06-28 01:30:00,4.213M,4.213
2019-06-28 01:45:00,4.104M,4.104
2019-06-28 02:00:00,3.989M,3.989
2019-06-28 02:15:00,3.863M,3.863
2019-06-28 02:30:00,3.733M,3.733
2019-06-28 02:45:00,3.599M,3.599
2019-06-28 03:00:00,3.460M,3.46
2019-06-28 03:15:00,3.336M,3.336
2019-06-28 03:30:00,3.196M,3.196
2019-06-28 03:45:00,3.074M,3.074
2019-06-28 04:00:00,2.949M,2.949
2019-06-28 04:15:00,2.822M,2.822
2019-06-28 04:30:00,2.706M,2.706
2019-06-28 04:45:00,2.620M,2.62
2019-06-28 05:00:00,2.530M,2.53
2019-06-28 05:15:00,2.467M,2.467
2019-06-28 05:30:00,2.407M,2.407
2019-06-28 05:45:00,2.375M,2.375
2019-06-28 06:00:00,2.356M,2.356
2019-06-28 06:15:00,2.360M,2.36
