future_steps,Time_Step,Predicted_Values,Actual_Values,Utide_Values
25,01-21 23:15,3.1902258,3.718,3.292120284117067
25,01-21 23:30,3.0622072,3.58,3.1619221876491133
25,01-21 23:45,2.9260721,3.405,3.0226654078094466
25,01-22 00:00,2.784897,3.242,2.8762238265976863
25,01-22 00:15,2.6404493,3.08,2.724675910447116
25,01-22 00:30,2.4950402,2.901,2.5703021997332938
25,01-22 00:45,2.3509963,2.7480000000000007,2.4155448504961594
25,01-22 01:00,2.2116263,2.5719999999999996,2.2629346435590527
25,01-22 01:15,2.078886,2.391,2.1149997348170624
25,01-22 01:30,1.9550442,2.23,1.9741748479145012
25,01-22 01:45,1.8424771,2.094,1.842728644241976
25,01-22 02:00,1.7426722,1.953,1.7227210460749596
25,01-22 02:15,1.725933,1.827,1.6159929877626749
25,01-22 02:30,1.6472328,1.724,1.524181243482065
25,01-22 02:45,1.5850152,1.6160000000000003,1.4487434228828289
25,01-22 03:00,1.5400946,1.557,1.39097504715703
25,01-22 03:15,1.5116915,1.498,1.352002937923782
25,01-22 03:30,1.501316,1.442,1.3327464202697938
25,01-22 03:45,1.5087767,1.437,1.3338481194683094
25,01-22 04:00,1.5337615,1.445,1.355586725479549
25,01-22 04:15,1.5755748,1.46,1.397792005393426
25,01-22 04:30,1.6330825,1.519,1.459785232626791
25,01-22 04:45,1.7060909,1.5889999999999995,1.5403650375414049
25,01-22 05:00,1.7928575,1.6940000000000002,1.63784990244592
25,01-22 05:15,1.8921809,1.785,1.750176170912429
25,01-22 05:30,2.0026643,1.926,1.875037495794612
25,01-22 05:45,2.121883,2.057,2.010041324082782
25,01-22 06:00,2.248136,2.219,2.1528531234608987
25,01-22 06:15,2.3805835,2.353,2.301300957215811
25,01-22 06:30,2.5171247,2.516,2.4534214497615054
25,01-22 06:45,2.655359,2.653,2.607441427699917
25,01-22 07:00,2.7934668,2.832,2.761704374660207
25,01-22 07:15,2.9284766,3.0010000000000003,2.914563742171308
25,01-22 07:30,3.0599258,3.158,3.0642731176537676
25,01-22 07:45,3.1843464,3.3330000000000006,3.208904169643074
25,01-22 08:00,3.3011162,3.51,3.3463168905845606
25,01-22 08:15,3.4071534,3.656,3.474194563987664
25,01-22 08:30,3.5050094,3.791,3.5901408399963475
25,01-22 08:45,3.589235,3.914,3.691821919648004
25,01-22 09:00,3.6589274,4.023,3.7771266602119913
25,01-22 09:15,3.7123742,4.102,3.844313679709413
25,01-22 09:30,3.7503812,4.156,3.892118089204899
25,01-22 09:45,3.7704387,4.214,3.919800401827674
25,01-22 10:00,3.774534,4.232,3.92713381469563
25,01-22 10:15,3.758806,4.221,3.9143400640494894
25,01-22 10:30,3.72707,4.195,3.8819949826322286
25,01-22 10:45,3.677254,4.143,3.830930050047612
25,01-22 11:00,3.61105,4.078,3.762154540788453
25,01-22 11:15,3.5294907,3.987,3.67681492594099
25,01-22 11:30,3.4341877,3.887,3.57619617379237
25,01-22 11:45,3.3258502,3.772,3.4617567999883123
25,01-22 12:00,3.2079172,3.628,3.3351792630486616
25,01-22 12:15,3.0808716,3.484,3.198412341505013
25,01-22 12:30,2.9476254,3.342,3.0536838231285643
25,01-22 12:45,2.8100643,3.176,2.9034696305985865
25,01-22 13:00,2.6702244,3.032,2.750417426259417
25,01-22 13:15,2.5305212,2.874,2.597235625909001
25,01-22 13:30,2.3941424,2.736,2.446568987377259
25,01-22 13:45,2.263178,2.591,2.300886788104708
25,01-22 14:00,2.139544,2.446,2.1624075854329794
25,01-22 14:15,2.025662,2.318,2.033075818549815
25,01-22 14:30,1.9229989,2.183,1.9145922677792284
25,01-22 14:45,1.8690666,2.069,1.8084859466278689
25,01-22 15:00,1.7993993,1.99,1.7162030155740151
25,01-22 15:15,1.7454808,1.89,1.6391821729703595
25,01-22 15:30,1.7075925,1.836,1.5788875635609323
25,01-22 15:45,1.6859338,1.77,1.536779469876481
25,01-22 16:00,1.6808887,1.748,1.5142180839731745
25,01-22 16:15,1.6933421,1.7339999999999998,1.5123129735293883
25,01-22 16:30,1.7220114,1.737,1.531746226549727
25,01-22 16:45,1.7665122,1.79,1.572606870599055
25,01-22 17:00,1.8260323,1.831,1.6342753341307268
25,01-22 17:15,1.8995302,1.926,1.7153887888294257
25,01-22 17:30,1.9855767,2.003,1.813902691210569
25,01-22 17:45,2.0829859,2.118,1.9272440096900147
25,01-22 18:00,2.1902094,2.24,2.0525320054099603
25,01-22 18:15,2.30506,2.363,2.186827509182575
25,01-22 18:30,2.4257197,2.514,2.32736486721171
25,01-22 18:45,2.5515687,2.651,2.471723918155435
25,01-22 19:00,2.6805146,2.8,2.6179118420301304
25,01-22 19:15,2.8100312,2.953,2.764343749848222
25,01-22 19:30,2.9387922,3.101,2.9097323725758972
25,01-22 19:45,3.0642226,3.246,3.0529162650135464
