future_steps,Time_Step,Predicted_Values,Actual_Values,Utide_Values,Bi_values
25,12-21 00:15,3.179895,3.909,3.632839302987792,3.5867727
25,12-21 00:30,3.220811,3.988,3.697281918517442,3.5549703
25,12-21 00:45,3.2577806,4.036,3.7486664762441304,3.5116827
25,12-21 01:00,3.28897,4.077,3.786974227017046,3.4554696
25,12-21 01:15,3.316494,4.105,3.812179574274164,3.3935664
25,12-21 01:30,3.3283637,4.122,3.8241273508617866,3.3179462
25,12-21 01:45,3.3245742,4.131,3.822459446422178,3.2334974
25,12-21 02:00,3.3075838,4.125,3.806607483740689,3.1395283
25,12-21 02:15,3.2731755,4.096,3.775855731800908,3.039098
25,12-21 02:30,3.2273924,4.04,3.7294650772314974,2.9325552
25,12-21 02:45,3.1714456,3.981,3.666837437460289,2.822346
25,12-21 03:00,3.1046596,3.911,3.5876927421934424,2.7062764
25,12-21 03:15,3.0286095,3.8170000000000006,3.4922288602625566,2.5905814
25,12-21 03:30,2.9452095,3.711,3.3812387609468,2.4745965
25,12-21 03:45,2.8561654,3.589,3.2561676070675434,2.359854
25,12-21 04:00,2.7668304,3.454,3.1191034225723206,2.249345
25,12-21 04:15,2.6749024,3.3069999999999995,2.972706097539666,2.1434066
25,12-21 04:30,2.583025,3.149,2.820088411282337,2.0448966
25,12-21 04:45,2.4929614,2.995,2.6646679632869312,1.9560428
25,12-21 05:00,2.406592,2.84,2.510009823702615,1.8769469
25,12-21 05:15,2.3247259,2.687,2.359676642255445,1.810839
25,12-21 05:30,2.2449627,2.538,2.2170973283221755,1.758455
25,12-21 05:45,2.1727502,2.4,2.0854590242013886,1.7214286
25,12-21 06:00,2.1071534,2.284,1.9676215579177636,1.7004972
25,12-21 06:15,2.04938,2.182,1.8660503297280011,1.6964445
25,12-21 06:30,2.00032,2.098,1.7827631479380894,1.7092731
25,12-21 06:45,1.9612813,2.026,1.7192884139118725,1.7398994
25,12-21 07:00,1.9299195,1.984,1.6766353306689408,1.7848456
25,12-21 07:15,1.910495,1.963,1.655279976491718,1.8475077
25,12-21 07:30,1.9925916,1.963,1.6551727043913769,1.938746
25,12-21 07:45,2.0321429,1.976,1.6757716007678638,2.0303655
25,12-21 08:00,2.0835316,2.008,1.7161034647133615,2.1321251
25,12-21 08:15,2.1453438,2.066,1.7748486477238534,2.2429624
25,12-21 08:30,2.221114,2.144,1.8504405141145672,2.360982
25,12-21 08:45,2.3064377,2.238,1.941165831496259,2.4829175
25,12-21 09:00,2.39656,2.341,2.0452506272501605,2.6080406
25,12-21 09:15,2.4900284,2.448,2.160917823552098,2.7333412
25,12-21 09:30,2.5861163,2.568,2.2864082453938184,2.8564594
25,12-21 09:45,2.6843941,2.701,2.41996453463534,2.9745228
25,12-21 10:00,2.7778816,2.839,2.559786301343249,3.0878265
25,12-21 10:15,2.8701782,2.986,2.7039723648340885,3.1923783
25,12-21 10:30,2.9547408,3.136,2.8504703442547177,3.2884173
25,12-21 10:45,3.0412614,3.292,2.997053721360142,3.3729832
25,12-21 11:00,3.1218774,3.431,3.1413414879362915,3.4464867
25,12-21 11:15,3.1955886,3.576,3.280866584333366,3.5078983
25,12-21 11:30,3.2654963,3.719,3.41318823695762,3.5550423
