future_steps,Time_Step,Predicted_Values,Actual_Values,Utide_Values,Bi_values
25,12-16 12:00,1.8628608,2.024,2.0628318840345763,2.0590098
25,12-16 12:15,1.8180939,1.965,2.0255146297013407,1.9938799
25,12-16 12:30,1.7694765,1.932,1.9787671887692708,1.9312034
25,12-16 12:45,1.7230431,1.887,1.9252930650586384,1.8765558
25,12-16 13:00,1.6832759,1.81,1.869331171648405,1.8366193
25,12-16 13:15,1.6543424,1.769,1.8161227448435828,1.8150393
25,12-16 13:30,1.6398795,1.753,1.7711142097650614,1.8126067
25,12-16 13:45,1.6401036,1.74,1.7390171815327031,1.8280727
25,12-16 14:00,1.6530817,1.736,1.7228827338828705,1.8549967
25,12-16 14:15,1.6753049,1.761,1.7233567394735645,1.8864117
25,12-16 14:30,1.6999449,1.802,1.738263061260111,1.9121995
25,12-16 14:45,1.722204,1.823,1.762613658771186,1.9219314
25,12-16 15:00,1.7403876,1.83,1.789076717120741,1.8884736
25,12-16 15:15,1.692892,1.821,1.808857350197739,1.839748
25,12-16 15:30,1.6242819,1.827,1.81287385317965,1.7600254
25,12-16 15:45,1.5338119,1.795,1.7930589509918855,1.652202
25,12-16 16:00,1.4230255,1.718,1.7435898511073489,1.5199894
25,12-16 16:15,1.2985568,1.588,1.661857984972201,1.3712994
25,12-16 16:30,1.1698699,1.451,1.549027920686434,1.2228032
25,12-16 16:45,1.0394291,1.295,1.410098082399296,1.0782804
25,12-16 17:00,0.915637,1.147,1.2534524642645657,0.9523938
25,12-16 17:15,0.8058277,1.009,1.0899690419984946,0.8527012
25,12-16 17:30,0.717322,0.916,0.9318142643848816,0.7864833
25,12-16 17:45,0.6567636,0.812,0.7910939441981646,0.76069504
25,12-16 18:00,0.62630343,0.732,0.6785434604549363,0.7749617
25,12-16 18:15,0.62882507,0.675,0.6024244486469845,0.82980347
25,12-16 18:30,0.6617539,0.67,0.5677558368105654,0.9193928
25,12-16 18:45,0.7226568,0.686,0.5759524134943752,1.0384145
25,12-16 19:00,0.8049314,0.754,0.6248843419022916,1.1750075
25,12-16 19:15,0.9047663,0.836,0.7093158013597433,1.3218644
25,12-16 19:30,1.0149158,0.938,0.821637922580561,1.4675486
25,12-16 19:45,1.1252401,1.042,0.9527849619141272,1.6050272
25,12-16 20:00,1.2323306,1.168,1.093214128365657,1.7259601
25,12-16 20:15,1.3292917,1.321,1.2338367611947936,1.8258604
25,12-16 20:30,1.4159478,1.4560000000000002,1.3668075778329325,1.9061993
25,12-16 20:45,1.4898211,1.55,1.4861046416573396,1.9656899
25,12-16 21:00,1.551207,1.638,1.587861292125242,2.0060272
25,12-16 21:15,1.567074,1.692,1.6704391157600762,2.0575998
25,12-16 21:30,1.58782,1.725,1.7342562281283744,2.0845764
25,12-16 21:45,1.6090245,1.736,1.7814069934967998,2.110705
25,12-16 22:00,1.6290227,1.761,1.815127437538387,2.1361394
25,12-16 22:15,1.6531144,1.789,1.83917469683264,2.1640706
25,12-16 22:30,1.6805571,1.811,1.8571979997683845,2.1900344
25,12-16 22:45,1.7089804,1.855,1.872181245583713,2.2152307
25,12-16 23:00,1.737509,1.898,1.8860314345472504,2.2291732
25,12-16 23:15,1.7629488,1.915,1.8993715906223263,2.2339897
25,12-16 23:30,1.7818558,1.943,1.9115712428860392,2.2216108
25,12-16 23:45,1.7921625,1.95,1.921013810117116,2.1912146
25,12-17 00:00,1.7913977,1.9770000000000003,1.925562391307026,2.1454408
25,12-17 00:15,1.7812638,1.997,1.923149389115188,2.0868616
25,12-17 00:30,1.762473,1.986,1.91238792502624,2.0217834
25,12-17 00:45,1.7410369,1.975,1.8930905413771224,1.9557769
25,12-17 01:00,1.7186121,1.938,1.8665876080680064,1.8977034
25,12-17 01:15,1.7024964,1.899,1.8357652849635755,1.8519108
25,12-17 01:30,1.6958784,1.857,1.8047879062932135,1.8241514
25,12-17 01:45,1.70184,1.843,1.7785254415761709,1.815692
25,12-17 02:00,1.7217301,1.831,1.7617635705239556,1.8248876
25,12-17 02:15,1.7549188,1.835,1.7583210173322228,1.8483
25,12-17 02:30,1.7961286,1.881,1.7702263644427796,1.8775417
25,12-17 02:45,1.8410696,1.948,1.7971079377214607,1.9042661
25,12-17 03:00,1.880819,2.028,1.8359235728391523,1.9182254
25,12-17 03:15,1.9095075,2.084,1.8811056223128004,1.9096028
25,12-17 03:30,1.8828069,2.087,1.9251288032550569,1.8412025
25,12-17 03:45,1.8735032,2.116,1.9594363347864152,1.7671828
25,12-17 04:00,1.8427954,2.125,1.9755963389225208,1.6640534
25,12-17 04:15,1.789935,2.092,1.9665174079707697,1.5374132
25,12-17 04:30,1.7159367,2.037,1.9275377096021469,1.392906
25,12-17 04:45,1.6256996,1.923,1.857218745418784,1.2398149
25,12-17 05:00,1.5223523,1.792,1.7577199544746085,1.095006
25,12-17 05:15,1.4133053,1.665,1.63469556816652,0.96232104
25,12-17 05:30,1.3047326,1.504,1.496728769323566,0.8556739
25,12-17 05:45,1.2047125,1.378,1.3543875190770984,0.7813343
25,12-17 06:00,1.119421,1.248,1.2190397020165724,0.74461836
25,12-17 06:15,1.0562643,1.159,1.10159445471682,0.75096416
25,12-17 06:30,1.0189911,1.116,1.0113383653570018,0.7964779
25,12-17 06:45,1.0110735,1.06,0.9550112190786954,0.8795909
25,12-17 07:00,1.0327413,1.047,0.936222354110644,0.99253094
25,12-17 07:15,1.0813886,1.079,0.9552543416128294,1.1284124
25,12-17 07:30,1.1545631,1.136,1.0092453188013184,1.2745714
25,12-17 07:45,1.2459015,1.204,1.092693738899014,1.4230809
25,12-17 08:00,1.3494557,1.31,1.198195602554161,1.5634077
25,12-17 08:15,1.4575766,1.42,1.3173072818571476,1.689965
25,12-17 08:30,1.5624595,1.5320000000000005,1.4414263533178937,1.7963282
25,12-17 08:45,1.6586822,1.654,1.5625952462125432,1.8802778
25,12-17 09:00,1.7405771,1.747,1.674153614281415,1.9448233
25,12-17 09:15,1.8048632,1.845,1.7711903798873332,1.9903637
25,12-17 09:30,1.8501197,1.901,1.8507715566444325,2.019932
25,12-17 09:45,1.8004324,1.936,1.911942971474024,2.0719943
25,12-17 10:00,1.8253951,1.96,1.955526802263496,2.0999908
25,12-17 10:15,1.8434998,1.97,1.983747506232979,2.1289492
25,12-17 10:30,1.8553451,1.979,1.999736614164935,2.15754
25,12-17 10:45,1.8641851,1.981,2.0069768261137564,2.1877668
25,12-17 11:00,1.8708667,1.996,2.008753012577258,2.2134845
25,12-17 11:15,1.8739331,2.023,2.007679412505236,2.2345707
25,12-17 11:30,1.8744353,2.011,2.005366495081126,2.2410262
25,12-17 11:45,1.8700521,2.003,2.0022761362598303,2.2354283
25,12-17 12:00,1.8595623,2.025,1.9977898004792591,2.2107832
25,12-17 12:15,1.8424149,2.017,1.9904831826638456,2.168161
25,12-17 12:30,1.8179848,1.991,1.9785663124911357,2.1120362
25,12-17 12:45,1.7877392,1.997,1.9604162417431563,2.046671
25,12-17 13:00,1.7537353,1.979,1.9351066304167257,1.9795798
25,12-17 13:15,1.7199544,1.9330000000000005,1.9028306251588083,1.9170206
25,12-17 13:30,1.6884292,1.899,1.8651239824687484,1.8674165
25,12-17 13:45,1.663662,1.841,1.8248246848637193,1.8335733
25,12-17 14:00,1.6478639,1.805,1.785749728978376,1.8198519
25,12-17 14:15,1.6426891,1.7960000000000005,1.7521221168616987,1.8249025
25,12-17 14:30,1.6485335,1.777,1.72783183293829,1.8447716
25,12-17 14:45,1.6632094,1.78,1.7156536440556722,1.873943
25,12-17 15:00,1.6830378,1.821,1.7165633226107495,1.9025625
25,12-17 15:15,1.7040102,1.86,1.7292873245855362,1.9214629
25,12-17 15:30,1.719753,1.877,1.7501886886417604,1.9207557
25,12-17 15:45,1.7263904,1.906,1.7735386999888514,1.891917
25,12-17 16:00,1.6855391,1.907,1.7921587972978648,1.7894628
25,12-17 16:15,1.6213976,1.922,1.7983520101109265,1.6940895
25,12-17 16:30,1.5421865,1.871,1.7849900572021762,1.5725168
25,12-17 16:45,1.447278,1.813,1.7465911495468411,1.4328908
25,12-17 17:00,1.3397107,1.721,1.6802205216055248,1.2822516
25,12-17 17:15,1.2254609,1.587,1.5860714646813443,1.1308951
25,12-17 17:30,1.1128818,1.447,1.4676344037354787,0.9953518
25,12-17 17:45,1.0030527,1.288,1.3314262891924802,0.87930983
25,12-17 18:00,0.9028923,1.163,1.1863205041332985,0.79578185
25,12-17 18:15,0.8177011,1.044,1.0425767647549378,0.74924225
25,12-17 18:30,0.75360394,0.931,0.9107114010623992,0.74298686
25,12-17 18:45,0.71487945,0.846,0.8003648730104527,0.78081834
25,12-17 19:00,0.7022384,0.803,0.7193144118537014,0.85546225
25,12-17 19:15,0.71697503,0.771,0.6727488096668229,0.9634915
25,12-17 19:30,0.7561035,0.774,0.6628766247791247,1.0955154
25,12-17 19:45,0.8165409,0.8160000000000001,0.6888876299812182,1.2434326
25,12-17 20:00,0.8922336,0.8760000000000001,0.7472391100227971,1.3943042
25,12-17 20:15,0.9795472,0.9539999999999998,0.8322008080007129,1.5402834
25,12-17 20:30,1.0725199,1.031,0.9365692674501832,1.6718824
25,12-17 20:45,1.1630541,1.149,1.0524548290943094,1.7857248
25,12-17 21:00,1.2496183,1.256,1.1720506858724429,1.8772181
25,12-17 21:15,1.3269569,1.3730000000000002,1.2883091538871427,1.9462881
25,12-17 21:30,1.3967735,1.475,1.3954709611505618,1.9973929
25,12-17 21:45,1.4569374,1.534,1.4894149031279509,2.0322504
25,12-17 22:00,1.5083342,1.5980000000000003,1.567814796612751,2.0545318
25,12-17 22:15,1.499612,1.635,1.6301072005567054,2.1067488
25,12-17 22:30,1.5141062,1.647,1.6772872535675285,2.1376412
25,12-17 22:45,1.5300454,1.6709999999999998,1.7115620576433417,2.169627
25,12-17 23:00,1.5456265,1.6980000000000002,1.735902170965078,2.2000978
25,12-17 23:15,1.5655283,1.723,1.753541935412655,2.2300556
25,12-17 23:30,1.5889165,1.745,1.7674872345985244,2.252133
25,12-17 23:45,1.6129681,1.765,1.7800926432790325,2.2656229
25,12-18 00:00,1.6380554,1.799,1.7927662142226688,2.2612894
25,12-18 00:15,1.6613114,1.808,1.8058473803922688,2.2428854
25,12-18 00:30,1.6806421,1.8249999999999995,1.8186812747359693,2.204623
25,12-18 00:45,1.6943017,1.8500000000000003,1.8298830612407744,2.1496744
25,12-18 01:00,1.7007194,1.839,1.8377528161864531,2.084125
25,12-18 01:15,1.7015263,1.848,1.8407710553827077,2.0136945
25,12-18 01:30,1.6974051,1.854,1.838083752713176,1.9466386
25,12-18 01:45,1.6934866,1.831,1.8298792974978044,1.8892518
25,12-18 02:00,1.6903956,1.816,1.817571597492492,1.8490245
25,12-18 02:15,1.6938759,1.795,1.8037332669432884,1.8266666
25,12-18 02:30,1.7052208,1.765,1.7917664860970164,1.8250632
25,12-18 02:45,1.7261842,1.749,1.785349265014304,1.8401232
25,12-18 03:00,1.7566414,1.791,1.7877419701973154,1.8657507
25,12-18 03:15,1.7951124,1.807,1.8010734167528524,1.8947374
25,12-18 03:30,1.8366121,1.836,1.8257398031793652,1.91634
25,12-18 03:45,1.8766358,1.893,1.8600391581334896,1.921139
25,12-18 04:00,1.9076746,1.932,1.9001294479796047,1.9003963
25,12-18 04:15,1.9253248,1.97,1.9403455227067123,1.847437
25,12-18 04:30,1.8832904,1.985,1.9738480845559008,1.7098808
25,12-18 04:45,1.8653922,1.997,1.9935183100737028,1.5933762
25,12-18 05:00,1.8279247,1.984,1.99296589707446,1.4554005
25,12-18 05:15,1.7712814,1.94,1.967494966805681,1.306264
25,12-18 05:30,1.6973239,1.86,1.9148758574993092,1.1540409
25,12-18 05:45,1.6111437,1.762,1.835800749596205,1.0097389
25,12-18 06:00,1.5156087,1.654,1.7339515739453235,0.88841546
25,12-18 06:15,1.4176421,1.5439999999999998,1.615670281774637,0.79392934
25,12-18 06:30,1.3223351,1.422,1.489283116832039,0.7372496
25,12-18 06:45,1.2367449,1.3019999999999998,1.364181133252336,0.7211307
25,12-18 07:00,1.165866,1.219,1.2497906893190418,0.7465479
25,12-18 07:15,1.1154228,1.123,1.154575888637582,0.8150329
25,12-18 07:30,1.0879242,1.087,1.0852002080309993,0.9165278
25,12-18 07:45,1.0858318,1.027,1.0459415593376653,1.0456192
25,12-18 08:00,1.108605,1.08,1.0384112215840642,1.1918935
25,12-18 08:15,1.152896,1.093,1.061580969455931,1.346442
25,12-18 08:30,1.2167298,1.175,1.1120823349648703,1.4968828
25,12-18 08:45,1.2937512,1.26,1.1847128722442617,1.6359391
25,12-18 09:00,1.378704,1.347,1.2730692177573473,1.755947
25,12-18 09:15,1.4655524,1.444,1.3702252164659503,1.8557317
25,12-18 09:30,1.5477909,1.531,1.4693824151351391,1.9328247
25,12-18 09:45,1.6213949,1.622,1.5644356716388228,1.989239
25,12-18 10:00,1.6822098,1.704,1.6504141542535902,2.0302129
25,12-18 10:15,1.7278508,1.756,1.723774345697307,2.0583768
25,12-18 10:30,1.7581433,1.813,1.782535338658309,2.0773518
25,12-18 10:45,1.7211946,1.869,1.826257676531017,2.129957
25,12-18 11:00,1.7431246,1.8280000000000003,1.8558764900167408,2.1648588
25,12-18 11:15,1.7584733,1.848,1.8734092602203616,2.2002742
25,12-18 11:30,1.7677565,1.901,1.8815689942007217,2.2322996
25,12-18 11:45,1.7733674,1.931,1.8833245940698915,2.2610526
25,12-18 12:00,1.7765394,1.941,1.881459935824272,2.278266
25,12-18 12:15,1.775023,1.94,1.8781887569731357,2.2829764
25,12-18 12:30,1.7713841,1.949,1.8748808431658288,2.267182
25,12-18 12:45,1.7635397,1.964,1.8719439810538472,2.2359838
25,12-18 13:00,1.7519464,1.943,1.8688853345798389,2.1851308
25,12-18 13:15,1.7363993,1.945,1.864547357748988,2.1200454
25,12-18 13:30,1.7174895,1.9550000000000003,1.857481512962234,2.0480714
25,12-18 13:45,1.6964742,1.929,1.8463940451032237,1.9762205
25,12-18 14:00,1.6755337,1.905,1.8305784060616097,1.9129709
25,12-18 14:15,1.6572316,1.901,1.810244038932084,1.8643168
25,12-18 14:30,1.6424217,1.874,1.7866639475330737,1.8361586
25,12-18 14:45,1.6343912,1.855,1.7620930925660188,1.8268497
25,12-18 15:00,1.6327199,1.839,1.739451675939278,1.8375546
25,12-18 15:15,1.6382366,1.813,1.721814230354764,1.8613856
25,12-18 15:30,1.6495068,1.815,1.7117878786666072,1.8904281
25,12-18 15:45,1.6639854,1.8029999999999995,1.7108921298542483,1.916083
25,12-18 16:00,1.6783291,1.845,1.7190613855319956,1.9273422
25,12-18 16:15,1.6892006,1.894,1.7343769643490032,1.9150549
25,12-18 16:30,1.6919572,1.894,1.7530995781164682,1.8721879
25,12-18 16:45,1.6841363,1.947,1.770021972523772,1.7944614
25,12-18 17:00,1.6468822,1.9110000000000005,1.7791043091542558,1.6270922
25,12-18 17:15,1.5867937,1.956,1.7743027260630715,1.4937668
25,12-18 17:30,1.514196,1.932,1.7504644266986398,1.3445146
25,12-18 17:45,1.4286013,1.882,1.7041478019376346,1.1915413
25,12-18 18:00,1.3323104,1.7639999999999998,1.6342363205937067,1.0435108
25,12-18 18:15,1.2306365,1.652,1.5422481057090491,0.9118293
25,12-18 18:30,1.1297523,1.558,1.432292806121321,0.8095204
25,12-18 18:45,1.0311142,1.428,1.3106840256729344,0.7405201
25,12-18 19:00,0.9405132,1.355,1.1852687312734196,0.7133217
25,12-18 19:15,0.86267376,1.256,1.0645754819910298,0.7286934
25,12-18 19:30,0.80297095,1.163,0.9569045348741492,0.7852577
25,12-18 19:45,0.7653394,1.096,0.8694827167036356,0.8820648
25,12-18 20:00,0.7506067,1.077,0.8077863683649023,1.0067651
25,12-18 20:15,0.7600676,1.051,0.7751019838142541,1.152278
25,12-18 20:30,0.7915356,1.018,0.7723540073215963,1.3075877
25,12-18 20:45,0.8421971,1.037,0.7981903440658172,1.4634737
25,12-18 21:00,0.907412,1.095,0.8492848644563729,1.6088092
25,12-18 21:15,0.9835495,1.171,0.9207965210788625,1.7374154
25,12-18 21:30,1.0657017,1.2649999999999997,1.0069174446660112,1.8436643
25,12-18 21:45,1.1465821,1.346,1.1014457786433265,1.9289218
25,12-18 22:00,1.2247821,1.411,1.1983294286421278,1.9926332
25,12-18 22:15,1.2957262,1.481,1.292140111825316,2.0385542
25,12-18 22:30,1.3605161,1.556,1.3784496902202472,2.0723455
25,12-18 22:45,1.4170754,1.575,1.4540906971873402,2.0970426
25,12-18 23:00,1.4658029,1.5980000000000003,1.5172900558031015,2.1155698
25,12-18 23:15,1.439155,1.603,1.5676707055762191,2.1657407
25,12-18 23:30,1.4528053,1.57,1.606122201341255,2.2048974
25,12-18 23:45,1.4673873,1.6269999999999998,1.6345501836131515,2.2425754
25,12-19 00:00,1.4812262,1.69,1.6555266265396416,2.2738566
25,12-19 00:15,1.4990051,1.721,1.671876800843968,2.2982607
25,12-19 00:30,1.5203079,1.701,1.686252232713075,2.307144
25,12-19 00:45,1.5426594,1.714,1.7007478198885104,2.2999926
25,12-19 01:00,1.5673388,1.7520000000000002,1.7166218925552492,2.2703216
25,12-19 01:15,1.592016,1.775,1.7341678634455469,2.2250588
25,12-19 01:30,1.6154587,1.787,1.7527649203250657,2.1616378
25,12-19 01:45,1.6355226,1.806,1.7711054325607476,2.0877726
25,12-19 02:00,1.6512592,1.781,1.7875633955562145,2.0116353
25,12-19 02:15,1.6632569,1.826,1.8006380264267985,1.9411887
25,12-19 02:30,1.6718208,1.843,1.8093864425297592,1.8845211
25,12-19 02:45,1.680741,1.885,1.8137546867222776,1.8466933
25,12-19 03:00,1.6899118,1.885,1.814729833026373,1.8314478
25,12-19 03:15,1.7041035,1.885,1.8142663388723987,1.8344103
25,12-19 03:30,1.7234763,1.844,1.8149822441963723,1.8550229
25,12-19 03:45,1.7497698,1.868,1.8196672899597488,1.8836397
25,12-19 04:00,1.7824907,1.856,1.8306861615824663,1.9108912
25,12-19 04:15,1.8206799,1.882,1.8493870608368872,1.9273602
25,12-19 04:30,1.8602403,1.935,1.875632395584134,1.9224706
25,12-19 04:45,1.897062,1.941,1.907552279156174,1.8879786
25,12-19 05:00,1.924918,1.959,1.9415850749465993,1.8193098
25,12-19 05:15,1.9404163,1.981,1.9728190279729425,1.7150875
25,12-19 05:30,1.9106146,1.965,1.995594624923561,1.5232234
25,12-19 05:45,1.8880675,1.948,2.0042792238160994,1.3764467
25,12-19 06:00,1.8478584,1.907,1.9940930475378964,1.2207131
25,12-19 06:15,1.7898908,1.856,1.961854965251956,1.0695657
25,12-19 06:30,1.7163857,1.751,1.9065294007715912,0.93173707
25,12-19 06:45,1.6319692,1.658,1.8294893206008571,0.8186481
25,12-19 07:00,1.5399925,1.568,1.7344576779652088,0.7404193
25,12-19 07:15,1.4456168,1.453,1.627141713762834,0.70106995
25,12-19 07:30,1.3532925,1.3629999999999998,1.5146213686345755,0.705689
25,12-19 07:45,1.2694435,1.277,1.404586657947305,0.7531505
25,12-19 08:00,1.1988753,1.208,1.3045342813805203,0.8396139
25,12-19 08:15,1.1466627,1.128,1.221029817561091,0.96126664
25,12-19 08:30,1.1150656,1.088,1.1591214872878393,1.104397
25,12-19 08:45,1.106396,1.069,1.1219603219107444,1.2604846
25,12-19 09:00,1.1202395,1.031,1.110646610813229,1.4186279
25,12-19 09:15,1.1534842,1.103,1.1242906224876266,1.5698993
25,12-19 09:30,1.2043757,1.157,1.160251783308731,1.705228
25,12-19 09:45,1.2673429,1.196,1.2145071861244232,1.8199365
25,12-19 10:00,1.337721,1.247,1.2820972234556978,1.9109257
25,12-19 10:15,1.4099035,1.317,1.3576006787477135,1.9818587
25,12-19 10:30,1.4787971,1.391,1.4356001181270055,2.0339339
25,12-19 10:45,1.5403036,1.487,1.51110724346772,2.0722837
25,12-19 11:00,1.5919435,1.557,1.579924467540335,2.1022534
25,12-19 11:15,1.6310579,1.614,1.6389227256799983,2.1267526
25,12-19 11:30,1.6579474,1.631,1.6862174386593227,2.1474454
25,12-19 11:45,1.6317899,1.661,1.721226886746114,2.194999
25,12-19 12:00,1.6488281,1.6709999999999998,1.7446026540189843,2.2378254
25,12-19 12:15,1.6593021,1.689,1.7580319060175502,2.2762594
25,12-19 12:30,1.6642064,1.717,1.7639261814930969,2.3045912
25,12-19 12:45,1.6662565,1.7319999999999998,1.7650291961793652,2.3220613
25,12-19 13:00,1.6673316,1.709,1.7639931666900928,2.3201828
25,12-19 13:15,1.6647444,1.748,1.762984853881392,2.299483
25,12-19 13:30,1.6621277,1.767,1.763384697886892,2.2553868
25,12-19 13:45,1.6573956,1.799,1.765632502462049,2.1968453
25,12-19 14:00,1.6513563,1.879,1.769251162494753,2.1231875
25,12-19 14:15,1.6431518,1.9079999999999997,1.7730489086749714,2.0443058
25,12-19 14:30,1.6333901,1.809,1.7754660623771588,1.9686228
25,12-19 14:45,1.6225001,1.842,1.7750014474076197,1.9045423
25,12-19 15:00,1.6122175,1.777,1.7706334493415288,1.8590086
25,12-19 15:15,1.6040385,1.7099999999999995,1.7621465583304723,1.8356292
25,12-19 15:30,1.5982192,1.751,1.7502882761860956,1.8353062
25,12-19 15:45,1.5981872,1.748,1.736711844155673,1.8507102
25,12-19 16:00,1.602483,1.806,1.7237019420001456,1.8795531
25,12-19 16:15,1.6123662,1.867,1.7137251877700803,1.9096118
25,12-19 16:30,1.6263012,1.835,1.7088857076231323,1.930697
25,12-19 16:45,1.6423308,1.798,1.710389981894744,1.9332008
25,12-19 17:00,1.6578248,1.75,1.7181291047870004,1.9078737
25,12-19 17:15,1.669498,1.687,1.730469063564216,1.8480422
25,12-19 17:30,1.6735275,1.763,1.7443036778242258,1.7522838
25,12-19 17:45,1.6676294,1.784,1.7553773116556666,1.6225582
25,12-19 18:00,1.6454931,1.8249999999999995,1.7588347286118795,1.4198197
25,12-19 18:15,1.5992255,1.852,1.749913289549537,1.2656906
25,12-19 18:30,1.5401988,1.802,1.7246662812782037,1.1101161
25,12-19 18:45,1.4680701,1.773,1.6806004068474971,0.9675423
25,12-19 19:00,1.3836515,1.646,1.617125953698661,0.84625685
25,12-19 19:15,1.2917304,1.511,1.5357512667859703,0.7572836
25,12-19 19:30,1.1961309,1.455,1.4399968518188386,0.7073182
25,12-19 19:45,1.099643,1.354,1.3350499762239765,0.70028174
25,12-19 20:00,1.0074368,1.283,1.2272195206364436,0.7373794
25,12-19 20:15,0.92465085,1.202,1.1232763698878732,0.81555885
25,12-19 20:30,0.8561204,1.136,1.0297735066711933,0.9285853
25,12-19 20:45,0.8070878,1.11,0.9524324909368128,1.0699494
25,12-19 21:00,0.7791687,1.095,0.8956625985025689,1.2253228
25,12-19 21:15,0.77468157,1.049,0.8622513613029679,1.3853698
25,12-19 21:30,0.7924382,1.017,0.8532368969644892,1.5398927
25,12-19 21:45,0.83049977,1.049,0.8679486238768785,1.6808801
25,12-19 22:00,0.88593364,1.106,0.904187244558414,1.8019792
25,12-19 22:15,0.9544434,1.131,0.9585080230852662,1.9002742
25,12-19 22:30,1.0320393,1.204,1.0265718619055004,1.9752389
25,12-19 22:45,1.1112853,1.21,1.1035334064363722,2.0326893
25,12-19 23:00,1.1898745,1.301,1.1844407587077777,2.0750322
25,12-19 23:15,1.2631925,1.368,1.2646246453368957,2.108217
25,12-19 23:30,1.3305279,1.442,1.3400548394759215,2.1367564
25,12-19 23:45,1.3896446,1.528,1.407639015161362,2.162906
25,12-20 00:00,1.4399356,1.555,1.4654364853489494,2.186687
25,12-20 00:15,1.4114745,1.587,1.5127595092949335,2.2302687
25,12-20 00:30,1.4270312,1.567,1.5501408528569347,2.2748096
25,12-20 00:45,1.4421498,1.5930000000000002,1.579159442634182,2.3108084
25,12-20 01:00,1.4554116,1.64,1.6021353684227213,2.3322577
25,12-20 01:15,1.4716876,1.656,1.62172808597413,2.3386905
25,12-20 01:30,1.4911314,1.6590000000000005,1.6404926589432278,2.3224983
25,12-20 01:45,1.5117978,1.751,1.6604628136327366,2.2859764
25,12-20 02:00,1.53569,1.776,1.682831902674241,2.2268505
25,12-20 02:15,1.5608852,1.809,1.707791175040574,2.1562746
25,12-20 02:30,1.586682,1.869,1.7345596566145078,2.075452
25,12-20 02:45,1.610449,1.922,1.761605342356446,1.9960554
25,12-20 03:00,1.6315557,1.942,1.7870198287336894,1.9259287
25,12-20 03:15,1.6494603,2.002,1.8089757889254752,1.8731581
25,12-20 03:30,1.6641358,2.022,1.8261762217559008,1.8426179
25,12-20 03:45,1.6782957,2.033,1.83820145931955,1.8357623
25,12-20 04:00,1.6915542,2.042,1.8456761996018336,1.8501023
25,12-20 04:15,1.7081845,2.048,1.8502119779714676,1.8752484
25,12-20 04:30,1.72792,2.088,1.8541243728071384,1.9075211
25,12-20 04:45,1.7530891,2.133,1.8599701222290863,1.9325964
25,12-20 05:00,1.783436,2.179,1.8699877727283711,1.9403366
25,12-20 05:15,1.8188074,2.218,1.8855483388627527,1.9219326
25,12-20 05:30,1.856147,2.265,1.906724686892916,1.8704658
25,12-20 05:45,1.8917495,2.296,1.932069157387921,1.7816352
25,12-20 06:00,1.9201709,2.354,1.9586519670177047,1.6578871
25,12-20 06:15,1.9385531,2.363,1.9823654959713388,1.5047318
25,12-20 06:30,1.9370185,2.353,1.998451078540178,1.3048377
25,12-20 06:45,1.9181767,2.329,2.002164903660963,1.1500908
25,12-20 07:00,1.8824829,2.312,1.9894756455955016,1.00213
25,12-20 07:15,1.8289073,2.287,1.9576826007263413,0.8755974
25,12-20 07:30,1.7591332,2.233,1.9058593217598043,0.7776533
25,12-20 07:45,1.6769948,2.139,1.8350598705298944,0.71842307
25,12-20 08:00,1.5858551,2.06,1.7482658582638937,0.70060605
25,12-20 08:15,1.4896978,1.956,1.6500940393685344,0.72776264
25,12-20 08:30,1.3926717,1.852,1.5463186284600223,0.79672414
25,12-20 08:45,1.3012191,1.759,1.443284202772847,0.9027328
25,12-20 09:00,1.2203114,1.674,1.3472915351880663,1.0373307
25,12-20 09:15,1.1556914,1.579,1.2640310466388427,1.1916738
25,12-20 09:30,1.1101359,1.536,1.198120567236315,1.351826
25,12-20 09:45,1.0867654,1.496,1.1527810207318632,1.50834
25,12-20 10:00,1.0859135,1.4710000000000003,1.1296611159864205,1.6525017
25,12-20 10:15,1.1054848,1.457,1.128804388111062,1.7778779
25,12-20 10:30,1.1442642,1.454,1.1487410935805047,1.8813146
25,12-20 10:45,1.1973667,1.4780000000000002,1.1866834083076077,1.9617413
25,12-20 11:00,1.2606486,1.514,1.2388028864894032,2.0211847
25,12-20 11:15,1.3283052,1.55,1.3005710815669944,2.0670185
25,12-20 11:30,1.3956703,1.628,1.367144642187535,2.102167
25,12-20 11:45,1.4579865,1.677,1.4337732618838803,2.132825
25,12-20 12:00,1.5129975,1.739,1.4962027533648663,2.1620092
25,12-20 12:15,1.5572807,1.798,1.5510381792963777,2.190903
25,12-20 12:30,1.5907261,1.817,1.5960266812372006,2.2177174
25,12-20 12:45,1.569033,1.817,1.6302200340482225,2.2583258
25,12-20 13:00,1.5830522,1.843,1.653985550570744,2.301252
25,12-20 13:15,1.5902948,1.8280000000000003,1.6688514339598146,2.330871
25,12-20 13:30,1.5920388,1.843,1.6771971932177951,2.3414834
25,12-20 13:45,1.5920497,1.84,1.6818270220277616,2.3336022
25,12-20 14:00,1.5926033,1.833,1.685488357793249,2.301242
25,12-20 14:15,1.591212,1.86,1.6904132135429093,2.2488403
25,12-20 14:30,1.5919088,1.877,1.6979616323082265,2.1769726
25,12-20 14:45,1.5926589,1.875,1.7084327289657222,2.0986073
25,12-20 15:00,1.5938255,1.883,1.721080615899657,2.016639
25,12-20 15:15,1.593741,1.863,1.7343347976546428,1.943659
25,12-20 15:30,1.5922425,1.868,1.746184634890115,1.8859097
