Time_Step,Actual_Values,Predicted_Values,Utide_Values,Step_MSE,Step_MAE,Step_R2_Actual_vs_Predicted,Step_R2_Actual_vs_Utide
54,-1.080416689485214,-1.080748,-0.7826571225861287,1.0974147771811792e-07,0.00033127251277176306,0.9938590133457806,0.9536214998091669
55,-1.2324166894852138,-1.2219161,-0.9411988462138655,0.00011026280961678206,0.010500609964034568,0.9939292059844409,0.9531573280357815
56,-1.356416689485214,-1.3435156,-1.0827707301202942,0.00016643721878346643,0.012901054948470936,0.9940125456504415,0.9529412066646589
57,-1.4624166894852135,-1.442878,-1.204314696774606,0.0003817600785262653,0.019538681596419583,0.9941044058339503,0.9529324751161444
58,-1.5344166894852138,-1.5180389,-1.303365538250493,0.0002682330069867042,0.016377820581100044,0.9942027476369746,0.9531391147406456
59,-1.5744166894852138,-1.5671469,-1.378152071649676,5.284987818386828e-05,0.0072697921692348455,0.9943031305773397,0.9535280100618148
60,-1.5824166894852143,-1.5891366,-1.427624651473531,4.515720397117042e-05,0.006719911009170465,0.9943982146113236,0.9540463561055336
61,-1.5564166894852138,-1.583341,-1.451415936259423,0.000724918629395488,0.0269243129790806,0.9944762402770421,0.9546318946579737
62,-1.5174166894852137,-1.5498426,-1.4497555179451884,0.0010514394168126624,0.03242590656886346,0.9945406785843595,0.9552041232345158
63,-1.4224166894852137,-1.4895726,-1.4233663139780286,0.004509922258181223,0.0671559547484899,0.9945534465123778,0.9556965379342334
64,-1.3464166894852139,-1.4038006,-1.373369980366646,0.0032929139580810314,0.05738391724238623,0.99456848943325,0.9560894158151931
65,-1.2164166894852138,-1.2945663,-1.3012205818967433,0.00610735751126688,0.07814958420405627,0.9945404446178256,0.9562977694784573
66,-1.0924166894852143,-1.1640615,-1.2086728333061891,0.005132985511691338,0.07164485684046928,0.9945117784993212,0.9563514415476323
67,-0.9344166894852137,-1.0150816,-1.0977772740779734,0.006506834896266382,0.08066495457301381,0.9944585316460908,0.9561846995606291
68,-1.0844166894852139,-0.8505754,-0.9708837314311086,0.05468175452448758,0.2338413020073391,0.9939231065076974,0.9562306820413587
69,-0.9304166894852135,-0.6733875,-0.8306295928453152,0.06606399012839147,0.2570291620193932,0.9932641720729162,0.9562269712261824
70,-0.7274166894852139,-0.4865534,-0.6798923136981285,0.058015123857968774,0.24086328873028529,0.9926786487127909,0.9562340852783205
71,-0.5374166894852136,-0.29264936,-0.5216954788818221,0.059911046312254385,0.24476733097424253,0.992069578184769,0.9562336078919657
72,-0.3184166894852137,-0.09533885,-0.3590720996130527,0.04976372192800083,0.22307783827175848,0.9915653356822309,0.9562269191407246
73,-0.11741668948521385,0.10189696,-0.19490376571398432,0.048098475342959426,0.21931364604820974,0.9910871947807103,0.9562198934263297
74,0.11158331051478641,0.2956864,-0.03176540513328754,0.033893945340004464,0.18410308346142512,0.990773504899715,0.956156455694188
75,0.3365833105147865,0.4827931,0.12819054805459376,0.021377300414736226,0.14620978221287462,0.9906159489229043,0.9559928316623039
76,0.5205833105147863,0.66019285,0.2832814507657204,0.019490822747949277,0.13960953673710574,0.9905078037564807,0.955835470361368
77,0.6875833105147866,0.825112,0.43225705321954994,0.018914136362487736,0.1375286746918174,0.9904373833360645,0.9557324276536747
78,0.842583310514786,0.9751038,0.574179584086193,0.017561678948246645,0.1325204850136259,0.9904126752807686,0.955707804540462
79,0.9875833105147861,1.1080182,0.7082429097618379,0.0145045529383298,0.12043484935154691,0.99044874710959,0.9557695188846264
80,1.137583310514786,1.2221124,0.8335681871613315,0.007145169880562252,0.08452910670628344,0.9905859567344202,0.9558520591689834
81,1.271583310514786,1.315991,0.9490214223479473,0.0019720467972456066,0.044407733529708615,0.9907948579803342,0.9559697425596941
82,1.4165833105147863,1.3885142,1.0530961768882292,0.0007878771483124612,0.028069149404861937,0.9910379000933347,0.9559968707258797
83,1.5425833105147866,1.4388918,1.1438924847521732,0.010751935894631685,0.10369154205928122,0.9912107594004522,0.95593427970962
84,1.631583310514786,1.4665751,1.2192032074352381,0.027227694448469463,0.16500816479335034,0.991254645887547,0.9558751849972859
85,1.716583310514786,1.4713601,1.276695979355901,0.06013442915739648,0.24522322312007172,0.9910478128701135,0.9557170139015123
86,1.7815833105147862,1.4532335,1.3141579314378615,0.10781361090128133,0.32834983006129503,0.9904938362129228,0.9554316690161238
87,1.7785833105147861,1.412398,1.3297563023925425,0.1340916957788856,0.3661853298247837,0.9897675518781999,0.9552571958640639
88,1.7685833105147863,1.3493717,1.322264233606455,0.17573839813736802,0.4192116388381506,0.9887676124023739,0.9550668489726657
89,1.743583310514786,1.2649257,1.2912084919793836,0.22911309057768117,0.47865759220729087,0.9874253580666139,0.954789312306178
90,1.6895833105147864,1.1601031,1.2369128332841894,0.2803493116924813,0.529480227857926,0.9857670982420614,0.9544345491005443
91,1.5885833105147866,1.0361972,1.1604333674143223,0.30513043109078025,0.5523861249984292,0.9839698202902847,0.9541087300798742
92,1.4735833105147864,0.8946498,1.0634053619790662,0.3351640053841235,0.5789335068763282,0.9819896612852795,0.953760084297146
93,1.3555833105147856,0.73728865,0.9478391016484522,0.38228828245953833,0.6182946566642302,0.9797093699311992,0.9533097281707273
94,1.207583310514786,0.5661488,0.8159116550161433,0.4114382087788277,0.6414344929755709,0.9772352707642484,0.952817743619402
95,1.0455833105147858,0.3835893,0.6697996230697626,0.4382360732236821,0.6619940129817505,0.9745716383193118,0.9522849100198947
96,0.8515833105147858,0.1923361,0.5115858363322048,0.4346068880528034,0.6592472131551285,0.9718990342303317,0.951796340884985
97,0.6505833105147859,-0.004714255,0.34325364065742936,0.42941489965949314,0.655297565735974,0.9692214131000149,0.9513427181036443
98,0.4345833105147861,-0.20444275,0.16676043827519035,0.4083543116249551,0.6390260649026416,0.9666395852444262,0.9509546189221485
99,0.19758331051478611,-0.4034583,-0.015837132292115842,0.36125101426767064,0.6010416077674412,0.9643280653422507,0.9506803532862365
100,-0.024416689485213913,-0.59833777,-0.2022460719037264,0.32938540609493655,0.5739210800231479,0.9622088909098885,0.950477024537992
101,-0.27241668948521347,-0.785561,-0.38983001532075573,0.2633171092173321,0.5131443356574562,0.9605277052643462,0.9504046628344083
102,-0.5074166894852139,-0.96170276,-0.5755666603412244,0.20637583752919167,0.45428607454905734,0.9592552681250397,0.9504416295885819
103,-0.7344166894852139,-1.1234605,-0.7560882237546155,0.15135511080323127,0.38904384174952733,0.9584063971175535,0.9505851211035314
104,-0.9564166894852136,-1.2677797,-0.927803991247042,0.09694692924174095,0.31136301842341674,0.9580004218151361,0.950831456459111
105,-1.1694166894852138,-1.3919095,-1.0870853402907081,0.04950304187328996,0.22249279060969585,0.9580072043250702,0.951162978919263
106,-1.348416689485214,-1.4935225,-1.2304801998381327,0.021055703452175865,0.1451058353484651,0.958296187755382,0.9515652813341829
107,-1.489416689485214,-1.5707235,-1.3549189072165253,0.006610802904844849,0.08130684414515699,0.9587563525611316,0.9520353227864364
108,-1.645416689485214,-1.6221503,-1.457877472895502,0.0005413247897163915,0.02326638755192545,0.9593463672820846,0.9525109351998017
109,-1.7624166894852138,-1.6469522,-1.5374759387989505,0.01333205935843466,0.11546453723301653,0.9599211136060521,0.9529722604229681
110,-1.8594166894852138,-1.6448282,-1.5925056214871685,0.04604821967350922,0.21458848914494277,0.9603487914751874,0.9533726762809234
111,-1.9084166894852137,-1.6160083,-1.6223951392449465,0.0855026769389435,0.29240840777745003,0.9605597610008694,0.953729214056408
112,-1.9524166894852135,-1.5612429,-1.6271371869607445,0.15301690381840186,0.3911737514435265,0.9604018827125187,0.9539629259954392
113,-1.9544166894852135,-1.4817425,-1.6072032018460303,0.22342088821545164,0.4726741882263634,0.9598456458481015,0.9540935306701508
114,-1.9284166894852135,-1.3791734,-1.5634702981148263,0.3016681932218666,0.5492432914673302,0.9588464188409658,0.9541139614199642
115,-1.8574166894852135,-1.2555572,-1.4971754004648663,0.3622348698186371,0.6018595100342248,0.9574858060763142,0.9540805865754611
116,-1.7844166894852138,-1.1132342,-1.4098983270283287,0.4504859847576171,0.6711825271545864,0.9556278441431463,0.9539240396346428
117,-1.6774166894852138,-0.954832,-1.3035625779601927,0.5221286083011034,0.7225846720634914,0.9533512556107787,0.953686641094719
118,-1.5564166894852138,-0.78317726,-1.1804336927583636,0.5978992205931317,0.7732394329010464,0.9506338942885841,0.9533575174536841
119,-1.4184166894852137,-0.6012599,-1.043092864039819,0.6677452394908013,0.8171568022667384,0.9475024780356538,0.952947777100386
120,-1.2474166894852137,-0.41218877,-0.8943689021014409,0.6976056801823097,0.8352279210983728,0.9441494657096398,0.9525336469745154
121,-1.0574166894852135,-0.21914853,-0.7372233844489958,0.7026935045978198,0.838268157929084,0.9406975439564921,0.9521523950500954
122,-0.8494166894852138,-0.025329074,-0.574598644870423,0.6791203981756847,0.8240876155941701,0.9372960349933189,0.9518415227613112
123,-0.6224166894852138,0.16610275,-0.40925213254848686,0.6217629097412991,0.7885194415747142,0.9341306221501628,0.951635004421212
124,-0.44641668948521374,0.35208118,-0.24360958166480326,0.6375988469637073,0.7984978691040492,0.9308564818440648,0.9514292218503813
125,-0.2584166894852138,0.5296885,-0.07967032146057255,0.6211097542542858,0.7881051670013881,0.9276595470424942,0.9512650355724934
126,-0.07441668948521346,0.69617665,0.08100985563628116,0.5938140919922946,0.770593337625167,0.9246209692233331,0.9511525067863633
127,0.0775833105147858,0.8491065,0.23724819511964168,0.5952480174273647,0.7715231800972442,0.9216117148888407,0.951055158718343
128,0.26458331051478623,0.9862773,0.3880863217886756,0.5208421888216364,0.7216939717232204,0.9190589595929041,0.9510528657557639
129,0.447583310514786,1.1058272,0.5325918594663595,0.4332850342817608,0.6582439018188933,0.9170597973851188,0.9511487267899756
130,0.6145833105147863,1.2062066,0.6696524379449943,0.3500180694910488,0.5916232496201014,0.9156087674078007,0.9513301072417129
131,0.795583310514786,1.286243,0.7978090605889308,0.240746893481312,0.4906596513687589,0.9148709244875943,0.9516086597116784
132,0.9615833105147863,1.3450354,0.9151700870334839,0.1470355308283381,0.3834521232544398,0.9147683421966912,0.9519601933591516
133,1.1025833105147862,1.3820304,1.0194316640390846,0.07809065785401298,0.2794470573364711,0.9151548408679112,0.9523630757457765
134,1.226583310514786,1.3969755,1.1080086406533278,0.029033504123916615,0.17039220675816313,0.9159096411303951,0.9527979228824695
135,1.3165833105147866,1.3898758,1.1782565317020595,0.005371784560981862,0.07329245910038673,0.9168604690418556,0.9532530298279914
136,1.4065833105147865,1.3609276,1.2277453110241026,0.002084445565655239,0.04565572872767709,0.9179034819183138,0.9536911147193914
137,1.4475833105147866,1.3106748,1.254534369634134,0.01874394392937328,0.13690852394709863,0.9188778648993221,0.954113858735728
138,1.4455833105147862,1.2398058,1.2573974362221925,0.042344376588621925,0.20577749291072123,0.9196993491475891,0.9545247292164564
139,1.430583310514786,1.149309,1.2359568442205715,0.07911521575097097,0.2812742713988803,0.9202979852147182,0.9548958527836306
140,1.395583310514786,1.0403732,1.1907058489459017,0.1261742182509332,0.35521010437617506,0.9206132802133369,0.9552092089918138
141,1.3245833105147868,0.91441196,1.1229212429770363,0.1682405351159268,0.4101713484824687,0.9206411913108228,0.9554712341918405
142,1.2435833105147862,0.7731293,1.034490961772227,0.22132699070467393,0.47045402613291976,0.9203362263559467,0.9556622004212616
143,1.1595833105147866,0.6184775,0.9276975891636482,0.29279547292825076,0.5411057871879128,0.9196276803432355,0.9557554687354904
144,1.0365833105147857,0.45266658,0.8050050966080815,0.3409587473844157,0.5839167298377532,0.9185992833600966,0.9557844555770465
145,0.8765833105147867,0.27816504,0.6688916321001201,0.3581044236130697,0.5984182681144266,0.9173754189768367,0.9557886765829623
146,0.7235833105147863,0.0976563,0.5217569952428793,0.3917846197954035,0.6259270083607221,0.9159057758767812,0.955746423478431
147,0.5405833105147859,-0.08594764,0.36591328294501985,0.3925410322539371,0.6265309507549783,0.9143364367877175,0.9556947889999649
148,0.35658331051478614,-0.26957762,0.2036460656201942,0.3920775139257911,0.6261609329284215,0.9126947701572294,0.9556338395342762
149,0.16158331051478597,-0.45008206,0.03731628377410871,0.37413452998264124,0.6116653741897127,0.911078739083561,0.9555798062445269
150,-0.024416689485213913,-0.6242519,-0.13053607827966485,0.3598022822967334,0.5998352126182102,0.9095009934223452,0.9555315620646407
151,-0.22041668948521412,-0.7889168,-0.2971246286361684,0.32319240549949835,0.5685001367629549,0.9080871293230004,0.9555083959105116
152,-0.39841668948521397,-0.9410416,-0.45941344782352167,0.2944417813382192,0.5426248992980502,0.9068293683756701,0.9555089067540726
153,-0.5824166894852135,-1.0778008,-0.614189350596373,0.24540536813777789,0.49538406124720835,0.9058453913081129,0.9555485315136105
154,-0.7434166894852137,-1.1966202,-0.7582015558965185,0.20539344542464424,0.4532035364211584,0.9051111454286908,0.9556254406348347
155,-0.8864166894852137,-1.2952813,-0.8883442760046176,0.16717026237838326,0.4088646015227819,0.9046275174030485,0.9557406131188276
156,-1.0374166894852137,-1.3719786,-1.0018476471453739,0.11193169910451566,0.33456195107112174,0.904489172680661,0.9558968902012909
157,-1.1694166894852138,-1.4253211,-1.0964410429521214,0.06548706841738564,0.25590441265712016,0.9046549785698201,0.9560813307947589
158,-1.2604166894852138,-1.454388,-1.1704602714969676,0.03762487800158024,0.19397133293757673,0.9050140141663185,0.9562864993024173
159,-1.3374166894852133,-1.458747,-1.222884110694557,0.014721051360664653,0.12133033981929109,0.9055327422154165,0.9564980753822491
160,-1.3924166894852137,-1.4384205,-1.2533023576211293,0.0021163537224614887,0.046003844648697445,0.9061449238578709,0.9567018418978646
161,-1.4144166894852137,-1.3939178,-1.2618327560871363,0.00042020451128993723,0.020498890489242028,0.9067702911831188,0.9568928316981595
162,-1.4044166894852137,-1.3261814,-1.2490138919397078,0.006120758683375647,0.07823527774204964,0.9073462441154503,0.9570696759602004
163,-1.3734166894852138,-1.2365569,-1.2157031673151164,0.0187306053647659,0.13685980185856583,0.9078261194640966,0.9572244745469289
164,-1.2774166894852137,-1.1267979,-1.163003072917371,0.022686015376538776,0.1506187749802088,0.9081936594081322,0.9573844060174713
165,-1.2274166894852143,-0.99895173,-1.09222701573838,0.05219623629046156,0.2284649563728791,0.9083899334492483,0.957500107615421
166,-1.1854166894852138,-0.8553875,-1.004901471390414,0.10891926005809653,0.3300291806160427,0.908314197522587,0.9575388056997824
167,-1.1094166894852138,-0.69869924,-0.9027882878624988,0.16868882666626617,0.4107174535690761,0.9079353784780976,0.9575086402734065
168,-1.019416689485214,-0.53170186,-0.7879032569499868,0.2378657521568419,0.4877148266731717,0.9072140420662519,0.9574054800327535
169,-0.9114166894852139,-0.35733312,-0.6625068827916993,0.3070085978910663,0.5540835658012845,0.9061491259325497,0.9572389411442007
170,-0.8234166894852136,-0.17864819,-0.5290507081664655,0.41572641959164236,0.6447685007750009,0.9045986985029328,0.9569512750371532
171,-0.6724166894852139,0.0012835163,-0.39007575458249105,0.45387196726488055,0.6737002057776742,0.9028325240786321,0.956663586711199
172,-0.5444166894852138,0.17941433,-0.24807507466165662,0.5239313475383733,0.7238310213982082,0.9007429809341375,0.9563252168536915
173,-0.41241668948521365,0.35278186,-0.10534570412164622,0.585528823226431,0.7651985515057063,0.8983758310118126,0.9559482915981038
174,-0.2504166894852138,0.5185585,0.03613732000618653,0.591322845423106,0.7689751916824794,0.8959702140781487,0.9556143651381033
175,-0.12641668948521362,0.67415047,0.17479314720437944,0.6409077719130412,0.800567156404159,0.893366057279528,0.9552467326622863
176,0.03558331051478598,0.81717795,0.30943147820534844,0.610890182560297,0.781594640821121,0.8909088193333254,0.9549533056868008
177,0.16458331051478606,0.9455826,0.43916743907849143,0.6099599343030604,0.780999317735336,0.8884931314430011,0.9546732230265759
178,0.274583310514786,1.0575782,0.5632685238631447,0.6130810064534888,0.7829948955475309,0.8861107662638199,0.9543784911352131
179,0.38158331051478644,1.1517024,0.6809646620410055,0.5930834181847062,0.7701190935074304,0.8838670008063354,0.9540797094426882
180,0.4775833105147865,1.2267967,0.791263629870023,0.5613207722921078,0.7492134357391809,0.8818146676522646,0.9537683500510624
181,0.6025833105147864,1.2820249,0.8928157791996925,0.46164081968607007,0.6794415498672937,0.8802598957124363,0.9535491555076758
182,0.6935833105147863,1.3168048,0.9838636243602963,0.3884049833934888,0.623221456140182,0.8790794443718235,0.9533584944192616
183,0.8095833105147865,1.3308165,1.062294676615947,0.27168404547208713,0.521233196824691,0.8784770425338987,0.9532901991562414
184,0.9245833105147861,1.3240021,1.1257938150432332,0.1595354067162354,0.3994188362061001,0.8784392384673467,0.9533587697572987
185,0.9935833105147863,1.2965443,1.1720695522041953,0.09178536928786844,0.3029610029159998,0.8787398019837851,0.9534874181010575
186,1.080583310514786,1.2488284,1.1991118080975403,0.02830641387170101,0.16824510058750897,0.8793805302793826,0.9537206059016057
187,1.1505833105147862,1.181513,1.2054312628726391,0.0009566427131800873,0.030929641336104874,0.8801967160755629,0.9540234194696249
188,1.190583310514786,1.0954291,1.190233922250194,0.009054330849922179,0.0951542476714633,0.8810110145400605,0.9543494284614408
189,1.2135833105147862,0.9916866,1.1534983887691692,0.049238157874684906,0.22189672794947857,0.8816783508913246,0.9546644294145863
190,1.237583310514786,0.8716006,1.0959443813155663,0.13394332397452277,0.36598268261561606,0.8820323897860596,0.9549198449640983
191,1.1885833105147865,0.7367915,1.0189044176368494,0.2041158477210237,0.4517918190063026,0.8820461807934344,0.9551123881152047
192,1.1655833105147857,0.58909035,0.9241308498667606,0.33234413664764906,0.5764929632247466,0.8815399923779104,0.9551775527892598
193,1.1245833105147864,0.43060806,0.813583042414285,0.48160164286376334,0.6939752465785529,0.8804249090728633,0.9550770624787654
194,1.0575833105147863,0.26365876,0.6892415338566413,0.6303161887691027,0.7939245485366369,0.878686489217723,0.954802145172926
195,0.9555833105147861,0.09085968,0.5529872713875036,0.7477469548050061,0.8647236291469119,0.8764178464891854,0.9543907601674507
196,0.8565833105147864,-0.08504347,0.4065667579362046,0.8866609892275639,0.9416267780960585,0.8735540026249018,0.9537966488928155
197,0.7375833105147862,-0.2611278,0.25164232486054705,0.9974238817650724,0.9987111102641606,0.8701931389285562,0.9530435358799547
198,0.5905833105147865,-0.4343655,0.0899060089233059,1.0505200866026867,1.0249488214553382,0.8665400278512839,0.9521999297851171
199,0.4585833105147864,-0.6017114,-0.0767794246419743,1.1242248570347722,1.0602947029174352,0.8625426260123656,0.9511964695839762
200,0.30158331051478643,-0.7601427,-0.24625466312264577,1.1272620873919934,1.0617259944976356,0.8584640808290686,0.9501176229270166
201,0.15958331051478641,-0.90673274,-0.41599117085753756,1.137029915358652,1.0663160485328222,0.8543043061699069,0.9489076491126287
202,-0.007416689485213872,-1.0387819,-0.5830962212821209,1.0637141589539778,1.0313651918471836,0.8503856811820247,0.9476869248376367
203,-0.17641668948521372,-1.1538112,-0.7444014823038758,0.9553000611537821,0.9773945268691564,0.8468671188117518,0.9464987469811399
204,-0.3234166894852136,-1.2496852,-0.8966214631000644,0.8579732947834212,0.9262684787810828,0.8437342574583346,0.9452979939527504
205,-0.4514166894852139,-1.3246173,-1.0365524858017727,0.7624792479695922,0.8732005771697544,0.8409983040643808,0.9440621444224753
206,-0.6094166894852139,-1.3772625,-1.1612748496516945,0.5895871474248092,0.7678457836211704,0.8389822868566463,0.942995340713275
207,-0.7184166894852139,-1.4066818,-1.268321967364255,0.4737088293795629,0.6882650865615391,0.8374683593719571,0.9419642316184734
208,-0.8044166894852138,-1.4124275,-1.3557898043175622,0.36967719992988757,0.6080108551085972,0.836406384642564,0.9409538425057066
209,-0.9194166894852137,-1.3944818,-1.4223752843049131,0.2256868384631752,0.4750650886596227,0.8359771592135828,0.94017109915656
210,-0.9704166894852139,-1.3532834,-1.46734919017753,0.14658692208182875,0.3828667158187412,0.8358860593120051,0.9394315671479279
211,-1.0274166894852137,-1.289712,-1.4904831871408553,0.06879880484758803,0.26229526272425896,0.8361345710646055,0.9388352642591042
212,-1.0514166894852133,-1.2050246,-1.4919585153568167,0.023595390181625434,0.15360791054377843,0.8365671188257471,0.9383245503886791
213,-1.0844166894852139,-1.1008517,-1.4722837992344222,0.00027010809168286293,0.016434965521194833,0.8371131815367271,0.9379870096831125
214,-1.0684166894852138,-0.97914207,-1.4322417916382708,0.007969957716977555,0.08927461966862449,0.8376050686905847,0.937708111096167
215,-1.0484166894852138,-0.8421357,-1.3728721375989523,0.04255183531651249,0.20628096207966573,0.837943245627097,0.9375181958410455
216,-1.006416689485214,-0.69231725,-1.2954831194929002,0.09865845952405539,0.31409944209446694,0.8380304880681053,0.9373886998321957
217,-0.943416689485214,-0.5323341,-1.2016739736480702,0.16898890419215823,0.41108260020603915,0.8378009570072695,0.9372950660327435
218,-0.8764166894852139,-0.3649967,-1.093343985998142,0.2615504041323188,0.5114199880062558,0.8371792983539619,0.9372476367958936
219,-0.802416689485214,-0.19321315,-0.97266683570663,0.37112895263681195,0.6092035395800093,0.8361071021109244,0.937240770545362
220,-0.705416689485214,-0.019919487,-0.8420181345822471,0.46990641500388264,0.6854972027688243,0.8346155603844672,0.9372436298020728
221,-0.5584166894852135,0.15197486,-0.7038582090554555,0.5046561491094874,0.7103915463386986,0.8329182883895299,0.9372054934175696
222,-0.4674166894852139,0.31962022,-0.5605870997956656,0.6194270998091989,0.7870369113384701,0.8307747483774053,0.937196793253417
